job_id,arrival_time,deadline_class,maximum_delay_hours,deadline_time,it_energy_mwh
603,74,urgent_0h,0,74,0.5761786696635182
604,74,short_4h,4,78,0.2681733320971919
605,74,short_4h,4,78,0.4626749123911086
606,74,urgent_0h,0,74,0.5531767072339021
607,75,short_4h,4,79,0.5701989691644095
608,75,urgent_0h,0,75,0.47484144043669596
609,75,short_4h,4,79,1.1039476131711714
610,75,urgent_0h,0,75,0.6381571466018883
611,75,short_4h,4,79,0.43260581658248687
612,75,flexible_12h,12,87,0.23585580562036312
613,75,short_4h,4,79,0.31646293863264385
614,75,short_4h,4,79,0.30159224037672944
615,75,short_4h,4,79,0.07277985003870859
616,75,short_4h,4,79,0.426747495932994
617,75,urgent_0h,0,75,1.053330855432202
618,76,short_4h,4,80,0.17393630824112036
619,76,urgent_0h,0,76,1.9355607937033428
620,76,short_4h,4,80,0.36950739815558437
621,76,short_4h,4,80,0.24036838440781788
622,76,urgent_0h,0,76,0.21832160367720344
623,76,short_4h,4,80,0.3893368584421247
624,76,short_4h,4,80,0.4097777003815008
625,76,urgent_0h,0,76,0.08516965415827946
626,76,urgent_0h,0,76,0.19465590831356316
627,77,flexible_12h,12,89,0.2894915545330549
628,77,urgent_0h,0,77,0.47778527629859924
629,77,short_4h,4,81,0.38613596860356736
630,77,urgent_0h,0,77,0.17573987242032799
631,77,short_4h,4,81,0.3140330097201028
632,77,short_4h,4,81,0.5438603126307027
633,77,urgent_0h,0,77,0.3569495601327935
634,78,short_4h,4,82,0.4132480512579463
635,78,flexible_12h,12,90,0.20644236741349853
636,78,short_4h,4,82,0.7423522381355278
637,78,short_4h,4,82,0.2537546729716971
638,78,short_4h,4,82,0.26636153174415705
639,78,short_4h,4,82,0.3473216665730269
640,79,short_4h,4,83,0.18584517062602546
641,79,short_4h,4,83,0.34350949715916435
642,79,urgent_0h,0,79,1.7987168595243064
643,79,short_4h,4,83,0.14718764340300988
644,79,short_4h,4,83,1.0299944083878367
645,79,urgent_0h,0,79,3.0
646,79,flexible_12h,12,91,0.20764690552383594
647,79,flexible_12h,12,91,1.3649217112812506
648,79,short_4h,4,83,0.2800484179028404
649,79,short_4h,4,83,0.4267719688824663
650,79,urgent_0h,0,79,0.4277272922570777
651,79,short_4h,4,83,0.19349874373462947
652,79,short_4h,4,83,0.1729022030319577
653,79,flexible_12h,12,91,0.359154704834041
654,79,urgent_0h,0,79,0.323773268138711
655,79,urgent_0h,0,79,0.26622880610833544
656,79,short_4h,4,83,0.1612325004993433
657,80,urgent_0h,0,80,0.26791053446069
658,80,short_4h,4,84,0.17494405772862676
659,80,short_4h,4,84,0.22462606989140607
660,80,urgent_0h,0,80,0.5377758982278026
661,80,short_4h,4,84,1.3094752102615252
662,80,short_4h,4,84,2.3341623627686174
663,80,short_4h,4,84,0.36916239740758533
664,80,short_4h,4,84,0.1436621057591501
665,81,urgent_0h,0,81,0.5269316918273491
666,81,short_4h,4,85,0.5398764479856307
667,81,short_4h,4,85,0.5804600184003521
668,81,flexible_12h,12,93,0.1078141572733847
669,81,flexible_12h,12,93,0.08012349422346629
670,81,short_4h,4,85,0.1668380118148304
671,81,urgent_0h,0,81,0.48382022987616613
672,82,short_4h,4,86,0.1571775669134416
673,82,flexible_12h,12,94,0.22740224989201988
674,82,flexible_12h,12,94,0.33008563608820474
675,82,flexible_12h,12,94,3.0
676,82,short_4h,4,86,0.05228135149686975
677,82,short_4h,4,86,0.3626572139411037
678,82,short_4h,4,86,0.4987955497656186
679,82,short_4h,4,86,0.3612999852043289
680,83,urgent_0h,0,83,0.75392398435741
681,83,short_4h,4,87,0.06950782286865655
682,83,flexible_12h,12,95,0.19775337063478862
683,83,flexible_12h,12,95,0.3402975818742213
684,83,urgent_0h,0,83,0.30000408760860453
685,83,flexible_12h,12,95,0.4210938878809118
686,83,short_4h,4,87,0.5099759887103532
687,83,flexible_12h,12,95,0.43604806650643047
688,83,flexible_12h,12,95,0.47053764516362223
689,84,short_4h,4,88,1.475342175972604
690,84,short_4h,4,88,0.21814196221881343
691,84,urgent_0h,0,84,0.27655262786406465
692,84,short_4h,4,88,0.6047556228664777
693,84,flexible_12h,12,96,0.08418618798943678
694,84,urgent_0h,0,84,0.4559831099521514
695,84,flexible_12h,12,96,2.3636531567250754
696,84,short_4h,4,88,0.17066096133035108
697,84,flexible_12h,12,96,0.32560930418863165
698,84,urgent_0h,0,84,0.4250215480157503
699,84,urgent_0h,0,84,0.6510874839165487
700,85,urgent_0h,0,85,0.6923607680528597
701,85,short_4h,4,89,1.2331446660200132
702,85,urgent_0h,0,85,0.3379669858924817
703,86,urgent_0h,0,86,0.412165281809366
704,86,flexible_12h,12,98,0.6991268615663835
705,86,short_4h,4,90,0.644784072362697
706,86,flexible_12h,12,98,0.2727953377392346
707,86,urgent_0h,0,86,0.3320139493398724
708,86,flexible_12h,12,98,0.39184662826744976
709,87,short_4h,4,91,0.41025161705047597
710,87,urgent_0h,0,87,0.7348977765275104
711,87,flexible_12h,12,99,0.274198580998555
712,87,flexible_12h,12,99,0.7048193460388436
713,87,flexible_12h,12,99,0.12528270615609569
714,88,flexible_12h,12,100,0.47856157336937755
715,88,short_4h,4,92,1.3114315236114662
716,88,urgent_0h,0,88,0.4364664790879037
717,88,short_4h,4,92,0.144341214541314
718,88,flexible_12h,12,100,0.21886842916428387
719,89,short_4h,4,93,0.8914936807967305
720,89,urgent_0h,0,89,0.09565893553179475
721,89,short_4h,4,93,0.35232172437944914
722,89,urgent_0h,0,89,0.29142420624580967
723,89,flexible_12h,12,101,0.6860051179132325
724,89,urgent_0h,0,89,0.19146544735353083
725,89,urgent_0h,0,89,0.3734499996706436
726,89,short_4h,4,93,1.49769333660824
727,89,urgent_0h,0,89,0.31568124310449364
728,89,urgent_0h,0,89,0.11021555519307129
729,89,short_4h,4,93,0.8730103620519577
730,90,short_4h,4,94,0.5762550806294788
731,90,short_4h,4,94,0.17438330369025706
732,90,short_4h,4,94,0.2499074602876169
733,90,short_4h,4,94,0.34262941411576214
734,90,short_4h,4,94,0.09160452235403098
735,90,short_4h,4,94,0.08297561460255723
736,90,urgent_0h,0,90,0.29905578463066085
737,91,short_4h,4,95,0.16308053785947874
738,91,urgent_0h,0,91,0.1855123684688155
739,91,urgent_0h,0,91,0.35102230309641985
740,91,urgent_0h,0,91,1.074665885604804
741,91,flexible_12h,12,103,0.19142992258561178
742,92,urgent_0h,0,92,0.277647511202884
743,92,urgent_0h,0,92,0.1939060288108965
744,92,short_4h,4,96,0.3241264961630059
745,92,short_4h,4,96,0.07491583449463292
746,92,short_4h,4,96,0.6948621133286431
747,92,short_4h,4,96,0.6190656835785199
748,92,short_4h,4,96,0.18729216685740566
749,92,flexible_12h,12,104,0.5822308280174936
750,93,short_4h,4,97,0.7392696757481535
751,93,short_4h,4,97,0.6260074154741303
752,93,urgent_0h,0,93,0.24906223214076317
753,93,short_4h,4,97,0.5118032810854269
754,93,short_4h,4,97,0.8943854255254889
755,93,short_4h,4,97,0.3753408801997321
756,93,short_4h,4,97,0.7626441342223348
757,94,urgent_0h,0,94,0.2773879200700593
758,94,flexible_12h,12,106,0.5019728491413713
759,94,flexible_12h,12,106,0.11681399359025058
760,94,short_4h,4,98,0.11858334992244365
761,94,flexible_12h,12,106,0.5767928083649283
762,94,flexible_12h,12,106,0.3586969527091335
763,95,short_4h,4,99,0.11838583487284157
764,95,flexible_12h,12,107,1.0416249111949238
765,95,urgent_0h,0,95,0.5779297860652438
766,95,short_4h,4,99,0.29491797971306133
767,95,urgent_0h,0,95,0.2294659547215804
768,95,urgent_0h,0,95,0.5978472096944418
769,95,short_4h,4,99,0.2345497244632372
770,95,short_4h,4,99,0.35966287444206313
771,96,flexible_12h,12,108,0.9367144073176341
772,96,urgent_0h,0,96,1.7422962824741663
773,96,short_4h,4,100,0.5856797091369698
774,96,urgent_0h,0,96,0.5873662485230031
775,96,urgent_0h,0,96,0.5593015865882267
776,96,flexible_12h,12,108,0.29775840417901345
777,96,short_4h,4,100,0.68547517221546
778,96,short_4h,4,100,0.9966209383878244
779,97,flexible_12h,12,109,0.32119533451564053
780,97,short_4h,4,101,0.43844764172177086
781,97,urgent_0h,0,97,0.46065155792594115
782,97,urgent_0h,0,97,0.7881984337079416
783,97,flexible_12h,12,109,0.5146126332757067
784,97,flexible_12h,12,109,0.4366114054978235
785,97,urgent_0h,0,97,0.41175308240358205
786,98,flexible_12h,12,110,0.4653080401936023
787,98,flexible_12h,12,110,0.8170593183344012
788,98,urgent_0h,0,98,0.4815387603191416
789,98,short_4h,4,102,0.13534773815582726
790,98,urgent_0h,0,98,0.3478300743063927
791,98,short_4h,4,102,0.08183488100244403
792,98,short_4h,4,102,0.8791044293183659
793,98,short_4h,4,102,0.2301890635536551
794,98,flexible_12h,12,110,0.13703854769186677
795,98,short_4h,4,102,0.12070416779608366
796,99,short_4h,4,103,0.5869886013728807
797,99,short_4h,4,103,0.2373617945369762
798,99,short_4h,4,103,0.18966631082587262
799,99,urgent_0h,0,99,0.15365669153466965
800,99,flexible_12h,12,111,0.7772594384386681
801,99,flexible_12h,12,111,0.7605087122158747
802,99,short_4h,4,103,3.0
803,99,urgent_0h,0,99,0.4818896770426302
804,99,short_4h,4,103,1.0534771248399792
805,99,urgent_0h,0,99,0.1416222187588235
806,100,short_4h,4,104,1.2781703960327737
807,100,short_4h,4,104,0.2780129566976694
808,100,short_4h,4,104,0.16771284782318915
809,100,short_4h,4,104,0.08952164580424463
810,100,short_4h,4,104,1.2226456861169301
811,100,short_4h,4,104,0.32804612800588395
812,101,short_4h,4,105,0.6244530099443799
813,101,short_4h,4,105,0.21244608290543943
814,101,urgent_0h,0,101,0.30125769517656703
815,101,urgent_0h,0,101,0.2160422001005388
816,101,urgent_0h,0,101,1.177767228521219
817,101,short_4h,4,105,1.503066292989262
818,101,urgent_0h,0,101,0.6723800457478141
819,101,urgent_0h,0,101,0.376912470393041
820,101,short_4h,4,105,1.0485922702026904
821,101,short_4h,4,105,0.33459883210002134
822,101,flexible_12h,12,113,0.5388287819114677
823,101,short_4h,4,105,0.4090453888962424
824,101,urgent_0h,0,101,0.37400544060956364
825,101,urgent_0h,0,101,0.20220488069704298
826,102,urgent_0h,0,102,1.102446496906702
827,102,urgent_0h,0,102,0.6308241815931884
828,102,short_4h,4,106,0.3354288917874017
829,102,short_4h,4,106,0.34697750054666976
830,102,short_4h,4,106,0.23934938010200918
831,102,flexible_12h,12,114,0.3313810467482615
832,102,flexible_12h,12,114,0.2926984057705301
833,102,urgent_0h,0,102,0.41739248672625084
834,103,urgent_0h,0,103,0.2789565819562476
835,103,short_4h,4,107,0.47811542974405163
836,103,short_4h,4,107,0.5283049063858509
837,103,urgent_0h,0,103,0.46810590965412563
838,103,short_4h,4,107,0.9576546904773354
839,103,short_4h,4,107,0.1707732511512785
840,103,flexible_12h,12,115,3.0
841,103,urgent_0h,0,103,0.4903268244909371
842,103,short_4h,4,107,0.5404147097242151
843,104,short_4h,4,108,0.10522812841841034
844,104,short_4h,4,108,0.3867977597315744
845,104,short_4h,4,108,0.44555281900312077
846,104,short_4h,4,108,0.18793065698348846
847,104,flexible_12h,12,116,0.23315686561268423
848,104,urgent_0h,0,104,0.35402291340364633
849,104,short_4h,4,108,0.20432731884002642
850,104,flexible_12h,12,116,0.12985704683966753
851,104,urgent_0h,0,104,0.5618997956975105
852,104,flexible_12h,12,116,0.44910388770213894
853,104,flexible_12h,12,116,0.26831139297160583
854,104,flexible_12h,12,116,0.6030758653193738
855,104,short_4h,4,108,0.2670675670404906
856,105,short_4h,4,109,0.2727163216127898
857,105,flexible_12h,12,117,0.3368468677659596
858,105,short_4h,4,109,0.7304848581903494
859,105,flexible_12h,12,117,0.8208579142084791
860,105,short_4h,4,109,0.4737440982982063
861,105,short_4h,4,109,1.6279022641743597
862,105,urgent_0h,0,105,0.29631765117524633
863,106,urgent_0h,0,106,0.9773685401641742
864,106,flexible_12h,12,118,0.24634358272490034
865,106,urgent_0h,0,106,0.7674539060541319
866,106,short_4h,4,110,0.20933443111710262
867,106,urgent_0h,0,106,0.20700284936016033
868,107,short_4h,4,111,0.102542754344773
869,107,urgent_0h,0,107,0.2104150330049772
870,107,short_4h,4,111,0.21593273695540502
871,107,short_4h,4,111,0.6006139035418584
872,107,flexible_12h,12,119,0.0649551799362893
873,107,short_4h,4,111,0.3361269888381698
874,107,short_4h,4,111,1.6134405018665938
875,107,short_4h,4,111,0.2153310849440579
876,108,flexible_12h,12,120,0.39763893011540163
877,108,short_4h,4,112,0.15336902123064153
878,108,flexible_12h,12,120,0.6121962737412072
879,108,short_4h,4,112,0.3912490705189529
880,108,urgent_0h,0,108,0.1933085553602756
881,108,short_4h,4,112,0.17411359625792572
882,108,urgent_0h,0,108,0.12817203127831495
883,108,short_4h,4,112,0.2152138312755045
884,109,flexible_12h,12,121,0.11772109398097791
885,109,short_4h,4,113,0.2970436975926241
886,109,short_4h,4,113,0.20669446566437322
887,109,flexible_12h,12,121,0.0763012568745417
888,109,urgent_0h,0,109,1.2304552444861563
889,109,urgent_0h,0,109,0.4799155031120964
890,109,urgent_0h,0,109,0.8985172404054552
891,109,urgent_0h,0,109,0.21771878905697414
892,110,short_4h,4,114,0.2091710456720457
893,110,urgent_0h,0,110,1.6822762904810884
894,110,short_4h,4,114,0.15942064159217895
895,110,flexible_12h,12,122,0.6172812119960471
896,110,urgent_0h,0,110,0.15139981895275825
897,110,flexible_12h,12,122,0.06410947987241569
898,110,urgent_0h,0,110,0.39315237205845327
899,110,short_4h,4,114,0.1785852906530714
900,110,short_4h,4,114,0.18402287616504656
901,110,flexible_12h,12,122,0.44850906350998393
902,111,urgent_0h,0,111,1.1408975946790592
903,111,flexible_12h,12,123,0.16808643990099995
904,111,short_4h,4,115,0.3137661182891576
905,111,short_4h,4,115,0.7371818300956737
906,111,urgent_0h,0,111,0.15826424852108686
907,111,short_4h,4,115,0.4843369764287566
908,111,urgent_0h,0,111,0.7644220742902531
909,112,short_4h,4,116,0.38965330715247826
910,112,urgent_0h,0,112,0.3440933679181607
911,112,flexible_12h,12,124,0.9906516648064735
912,112,short_4h,4,116,0.32081989353297696
913,112,flexible_12h,12,124,0.2589928549278495
914,112,flexible_12h,12,124,0.31097735149950595
915,112,flexible_12h,12,124,0.7160670758407237
916,112,flexible_12h,12,124,0.2705698553213164
917,113,flexible_12h,12,125,0.41547188471095997
918,113,flexible_12h,12,125,0.4067537810654616
919,113,short_4h,4,117,0.37161469968239225
920,113,flexible_12h,12,125,0.36222666470625375
921,113,short_4h,4,117,0.35947489130435883
922,113,short_4h,4,117,0.3879595515583758
923,113,short_4h,4,117,0.3406852005083422
924,113,short_4h,4,117,0.39116818736306963
925,113,urgent_0h,0,113,0.2547771638320718
926,113,urgent_0h,0,113,0.4784359251754204
927,113,urgent_0h,0,113,0.5560771071218465
928,113,flexible_12h,12,125,1.172284347746588
929,113,urgent_0h,0,113,0.05321484862832252
930,114,urgent_0h,0,114,0.2917525402165634
931,114,urgent_0h,0,114,0.2789456061760194
932,114,urgent_0h,0,114,0.39673806944493145
933,114,short_4h,4,118,0.5060544971290408
934,114,short_4h,4,118,0.2827380807094472
935,114,urgent_0h,0,114,1.421603442498567
936,115,urgent_0h,0,115,0.8148118472544522
937,115,short_4h,4,119,0.16841412065862313
938,115,flexible_12h,12,127,1.0208449899366105
939,115,flexible_12h,12,127,0.2571963637607582
940,115,short_4h,4,119,0.6506133352327602
941,115,flexible_12h,12,127,0.6229498468769242
942,115,urgent_0h,0,115,0.5733672050066567
943,115,short_4h,4,119,0.41913224822493644
944,115,short_4h,4,119,1.6414630651053255
945,115,flexible_12h,12,127,0.175077481291984
946,116,urgent_0h,0,116,0.334596843170064
947,116,short_4h,4,120,0.5410145353720047
948,116,short_4h,4,120,0.430384719094026
949,116,short_4h,4,120,0.44056504605214825
950,116,short_4h,4,120,0.4378827786555712
951,116,short_4h,4,120,1.0781111699042878
952,116,short_4h,4,120,0.2866047977658899
953,117,short_4h,4,121,0.3438051958231585
954,117,urgent_0h,0,117,0.4877244546559937
955,117,urgent_0h,0,117,0.20909385840781297
956,117,urgent_0h,0,117,0.4539276049943842
957,117,short_4h,4,121,1.4140916065854967
958,117,flexible_12h,12,129,2.4642338401393657
959,117,short_4h,4,121,0.06722481226546347
960,117,flexible_12h,12,129,0.43647568063218045
961,118,short_4h,4,122,0.2964304382202515
962,118,flexible_12h,12,130,0.7421823836927237
963,118,short_4h,4,122,0.029974289433198572
964,118,short_4h,4,122,0.25997520249266687
965,118,urgent_0h,0,118,0.30655842696347446
966,118,short_4h,4,122,1.034302696448119
967,118,flexible_12h,12,130,0.2770794691292175
968,118,short_4h,4,122,0.9338379627489886
969,119,short_4h,4,123,0.2806516205192936
970,119,urgent_0h,0,119,0.8524072241096753
971,119,short_4h,4,123,0.274786942172364
972,119,urgent_0h,0,119,0.13996052212826338
973,119,flexible_12h,12,131,0.5036452545278238
974,119,flexible_12h,12,131,0.47244895648307694
975,119,urgent_0h,0,119,0.24702426351297863
976,119,flexible_12h,12,131,0.4950517639330304
977,119,urgent_0h,0,119,0.6004828292287138
978,119,short_4h,4,123,0.1526354744421758
979,119,flexible_12h,12,131,0.36063870305083123
980,119,flexible_12h,12,131,3.0
981,119,flexible_12h,12,131,0.30967186478612657
982,120,urgent_0h,0,120,0.3429126948611807
983,120,short_4h,4,124,0.14480650141121895
984,120,urgent_0h,0,120,2.107955196850223
985,120,short_4h,4,124,1.9396166352825785
986,120,short_4h,4,124,0.3413192141477303
987,120,urgent_0h,0,120,0.19068504796994948
988,120,short_4h,4,124,0.19593062916131773
989,120,short_4h,4,124,0.39979517641466084
990,121,flexible_12h,12,133,0.035092457017148256
991,121,short_4h,4,125,0.803820700476705
992,121,short_4h,4,125,0.3241407934954761
993,121,urgent_0h,0,121,0.20379163449848656
994,121,flexible_12h,12,133,0.590055824952552
995,122,flexible_12h,12,134,0.667630710085566
996,122,short_4h,4,126,0.30927456163118194
997,122,short_4h,4,126,0.715922568359467
998,122,short_4h,4,126,0.22836613530455596
999,122,flexible_12h,12,134,0.9840704911951546
1000,122,flexible_12h,12,134,2.103866442527505
1001,123,short_4h,4,127,0.2717160997978219
1002,123,urgent_0h,0,123,1.113366150187888
1003,123,short_4h,4,127,0.2218082917686761
1004,123,urgent_0h,0,123,0.43897528833916055
1005,123,urgent_0h,0,123,1.7128709927178192
1006,123,urgent_0h,0,123,0.7475667126672995
1007,123,flexible_12h,12,135,0.15092837181703936
1008,123,short_4h,4,127,1.1681898292613662
1009,123,urgent_0h,0,123,2.116557096207708
1010,124,short_4h,4,128,0.4227917638206741
1011,124,short_4h,4,128,0.23446635156994752
1012,124,short_4h,4,128,0.22868295229374414
1013,124,short_4h,4,128,0.12874355209042668
1014,124,short_4h,4,128,0.1381322260666145
1015,124,short_4h,4,128,1.1137000070045633
1016,124,short_4h,4,128,1.3085894489325836
1017,124,urgent_0h,0,124,0.6871739494803761
1018,124,urgent_0h,0,124,0.5043441062116222
1019,124,urgent_0h,0,124,0.22070889501579438
1020,124,flexible_12h,12,136,1.1208205390674548
1021,124,urgent_0h,0,124,0.25569728720122126
1022,125,short_4h,4,129,0.10182965882249677
1023,125,flexible_12h,12,137,0.1089973969899739
1024,125,short_4h,4,129,0.7080315775132346
1025,125,flexible_12h,12,137,0.19833213101986188
1026,125,urgent_0h,0,125,2.302275191649771
1027,125,short_4h,4,129,0.6389532771010236
1028,125,flexible_12h,12,137,0.44801354516390884
1029,126,flexible_12h,12,138,0.31850257796911796
1030,126,urgent_0h,0,126,0.3831708997702691
1031,126,flexible_12h,12,138,0.16701561861746778
1032,126,short_4h,4,130,0.4565878303520373
1033,126,urgent_0h,0,126,0.39180966460475747
1034,126,urgent_0h,0,126,0.2993954092720951
1035,127,urgent_0h,0,127,0.23685999988863504
1036,127,flexible_12h,12,139,0.17978883330597892
1037,127,flexible_12h,12,139,0.2897540109259159
1038,127,flexible_12h,12,139,0.059143131653822255
1039,127,flexible_12h,12,139,0.3001676833381976
1040,127,short_4h,4,131,0.2921411663449992
1041,127,urgent_0h,0,127,0.8560299174257379
1042,127,urgent_0h,0,127,0.1171368006764269
1043,128,flexible_12h,12,140,0.3503308997311464
1044,128,flexible_12h,12,140,0.5716023755196518
1045,128,short_4h,4,132,0.7155476225909163
1046,128,short_4h,4,132,0.3807182399870233
1047,129,flexible_12h,12,141,0.5246925695523695
1048,129,flexible_12h,12,141,0.27603140362799483
1049,129,flexible_12h,12,141,0.9209108270898928
1050,129,flexible_12h,12,141,0.26186440274440964
1051,129,flexible_12h,12,141,0.10821393517884909
1052,129,short_4h,4,133,0.2483754239727893
1053,129,short_4h,4,133,0.38145492006112836
1054,129,short_4h,4,133,0.8625593106030994
1055,130,short_4h,4,134,0.7063849594521268
1056,130,flexible_12h,12,142,1.270076014557728
1057,130,flexible_12h,12,142,0.5700241491659006
1058,130,short_4h,4,134,0.14407836991865494
1059,130,flexible_12h,12,142,0.20651673147025637
1060,130,short_4h,4,134,1.2255582544603467
1061,130,short_4h,4,134,0.36313816233358476
1062,130,short_4h,4,134,0.21563878884283585
1063,130,urgent_0h,0,130,0.30979224284682993
1064,131,urgent_0h,0,131,0.2928040461781477
1065,131,flexible_12h,12,143,0.5544896406404501
1066,131,flexible_12h,12,143,0.2724479092537891
1067,131,urgent_0h,0,131,0.6211665255971872
1068,132,flexible_12h,12,144,0.7221209222427896
1069,132,flexible_12h,12,144,0.7809913526313759
1070,132,short_4h,4,136,0.26774235197167984
1071,132,urgent_0h,0,132,0.061547683507344686
1072,132,flexible_12h,12,144,0.5368340590857782
1073,132,flexible_12h,12,144,0.23114752117303197
1074,132,short_4h,4,136,0.6834744468809487
1075,132,short_4h,4,136,0.4074412431603209
1076,132,urgent_0h,0,132,0.15456654722237623
1077,132,urgent_0h,0,132,0.42574148203279977
1078,133,short_4h,4,137,0.23418913074916617
1079,133,flexible_12h,12,145,0.3469036445937115
1080,133,short_4h,4,137,0.41616416137988793
1081,133,short_4h,4,137,0.12531704313806324
1082,133,flexible_12h,12,145,1.4238442866623342
1083,133,short_4h,4,137,0.15572020148656399
1084,133,flexible_12h,12,145,0.327541576884885
1085,134,short_4h,4,138,1.1346383506698592
1086,134,urgent_0h,0,134,0.4811337821767696
1087,134,short_4h,4,138,0.07944959706242322
1088,134,short_4h,4,138,0.7473682403647076
1089,134,short_4h,4,138,0.45626750021303547
1090,134,urgent_0h,0,134,0.9592316706160167
1091,135,urgent_0h,0,135,0.8394213392695107
1092,135,short_4h,4,139,0.27764075953037626
1093,135,flexible_12h,12,147,0.37504567057502664
1094,135,short_4h,4,139,0.2823741645652247
1095,135,short_4h,4,139,0.48859244493253223
1096,135,flexible_12h,12,147,0.3977908497274338
1097,135,urgent_0h,0,135,0.07628710521697546
1098,135,short_4h,4,139,0.10233681162191674
1099,135,urgent_0h,0,135,0.5244884786537718
1100,135,flexible_12h,12,147,0.5147850138618496
1101,135,urgent_0h,0,135,0.14184048654398657
1102,135,urgent_0h,0,135,0.40646104694639085
1103,135,short_4h,4,139,0.14925825956286798
1104,136,flexible_12h,12,148,1.0331196986355193
1105,136,short_4h,4,140,0.1658174671811722
1106,136,urgent_0h,0,136,0.4870535961170765
1107,136,urgent_0h,0,136,0.13180560114911585
1108,136,short_4h,4,140,0.5807508929318879
1109,136,short_4h,4,140,0.7874557958912282
1110,136,short_4h,4,140,0.9375033978026724
1111,136,short_4h,4,140,0.5275806406618259
1112,136,urgent_0h,0,136,0.30366419454694044
1113,136,flexible_12h,12,148,0.7713318983496983
1114,137,flexible_12h,12,149,0.1990918545752321
1115,137,urgent_0h,0,137,0.7217328139609789
1116,137,urgent_0h,0,137,0.17566808762491204
1117,137,short_4h,4,141,0.13023513312278323
1118,137,urgent_0h,0,137,0.6139718416551603
1119,137,short_4h,4,141,0.18201752669733037
1120,137,short_4h,4,141,1.8087447079518975
1121,138,flexible_12h,12,150,0.5391126934146105
1122,138,flexible_12h,12,150,0.13067937168513308
1123,138,flexible_12h,12,150,0.7138220516613368
1124,138,short_4h,4,142,0.6887378849542983
1125,138,short_4h,4,142,0.2672909322466062
1126,138,urgent_0h,0,138,0.31813552600647893
1127,138,urgent_0h,0,138,0.1873457480368624
1128,138,flexible_12h,12,150,0.5652773128524772
1129,138,flexible_12h,12,150,0.6158543939635699
1130,138,short_4h,4,142,0.4697804019679129
1131,139,short_4h,4,143,0.665154797134954
1132,139,flexible_12h,12,151,0.24280007353139135
1133,139,flexible_12h,12,151,1.232488419238389
1134,139,flexible_12h,12,151,0.16916270955274343
1135,139,flexible_12h,12,151,0.28089171366313637
1136,139,short_4h,4,143,0.25523541055576987
1137,140,urgent_0h,0,140,0.16929886267125763
1138,140,short_4h,4,144,0.7738141989451028
1139,140,short_4h,4,144,1.5640536734092259
1140,140,urgent_0h,0,140,0.13575899415589493
1141,140,urgent_0h,0,140,0.8505833990218431
1142,140,urgent_0h,0,140,0.9830722215455789
1143,140,short_4h,4,144,1.9476294041933218
1144,140,short_4h,4,144,0.08338785532918527
1145,141,flexible_12h,12,153,1.0748352346016756
1146,141,flexible_12h,12,153,0.6145313019974129
1147,141,flexible_12h,12,153,0.5182587721331712
1148,141,short_4h,4,145,0.4544643714081688
1149,141,flexible_12h,12,153,0.5138315587549278
1150,142,urgent_0h,0,142,0.8062575297793304
1151,142,short_4h,4,146,0.4574022964733146
1152,142,short_4h,4,146,0.27021536277209646
1153,142,urgent_0h,0,142,0.8269541016028827
1154,142,flexible_12h,12,154,0.21325320083291877
1155,142,flexible_12h,12,154,0.7126963799426841
1156,142,short_4h,4,146,0.29015133684075506
1157,142,short_4h,4,146,0.38985110858735644
1158,142,short_4h,4,146,0.12244729459096383
1159,143,short_4h,4,147,0.4022443592736798
1160,143,flexible_12h,12,155,0.4319342075950589
1161,143,short_4h,4,147,0.2843137632637431
1162,143,flexible_12h,12,155,0.6671753934403009
1163,143,short_4h,4,147,0.5335065522530225
1164,143,short_4h,4,147,0.4071288738384877
1165,143,urgent_0h,0,143,0.9851933244370497
1166,143,short_4h,4,147,0.509940049377653
1167,143,flexible_12h,12,155,0.0951986619951086
1168,144,flexible_12h,12,156,0.08586890586324361
1169,144,short_4h,4,148,0.49472520061179787
1170,144,short_4h,4,148,0.3134678623357574
1171,144,flexible_12h,12,156,0.08164574522899061
1172,144,short_4h,4,148,0.30596470145055144
1173,144,urgent_0h,0,144,0.11684270095298246
1174,144,flexible_12h,12,156,1.6499597355426943
1175,144,flexible_12h,12,156,0.13016863554448319
1176,145,short_4h,4,149,0.18294167490163218
1177,145,short_4h,4,149,0.3257703527704516
1178,145,urgent_0h,0,145,1.3151888894013217
1179,145,urgent_0h,0,145,0.8071386675393154
1180,145,flexible_12h,12,157,0.19716956631186164
1181,146,flexible_12h,12,158,0.5486151939516212
1182,146,short_4h,4,150,0.4037914608141877
1183,146,short_4h,4,150,0.3790627617532232
1184,146,short_4h,4,150,0.07320847905993635
1185,146,short_4h,4,150,0.2744825487923233
1186,146,short_4h,4,150,0.2982056695524936
1187,146,urgent_0h,0,146,0.1425420036496726
1188,147,urgent_0h,0,147,0.736047451639812
1189,147,short_4h,4,151,3.0
1190,147,short_4h,4,151,0.617992520460561
1191,147,short_4h,4,151,0.296414977669833
1192,147,urgent_0h,0,147,0.1768177858745392
1193,147,short_4h,4,151,0.5644725487845978
1194,147,short_4h,4,151,0.5261887051184889
1195,147,short_4h,4,151,0.12488042395776426
1196,147,short_4h,4,151,0.9531466148763761
1197,148,urgent_0h,0,148,0.1838938192232814
1198,148,short_4h,4,152,0.4552122819271814
1199,148,flexible_12h,12,160,0.12509457657785136
1200,148,short_4h,4,152,0.42070503694478567
1201,148,short_4h,4,152,0.4815966490177684
