"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AT6","AU1","AU2","AW1","AW2","AW3","AX1","GA1","GA2","GA3","GD1","GD2","GD3","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72692024230","2012-03-23T08:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0033,5","-0044,5","10128,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03048,5,99,9",,,"1,99,1,+03048,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09037,5","6,9,002,9,+999,9",,,,,,,,,,,,,,,,"MET10103/23/12 00:56:02 METAR KRDM 230856Z 00000KT 10SM FEW100 M03/M04 A2987 RMK AO2 SLP128 T10331044 56002",
"72692024230","2012-03-23T09:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","150,5,N,0015,5","22000,5,9,N","016093,5,N,5","-0033,5","-0044,5","10127,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09037,5",,,,,,,,,,,,,,,,,"MET09203/23/12 01:56:02 METAR KRDM 230956Z 15003KT 10SM CLR M03/M04 A2987 RMK AO2 SLP127 T10331044","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-03-23T10:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","02896,5,M,N","016093,5,N,5","-0028,5","-0044,5","10125,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+02896,5,99,9",,,"4,99,1,+02896,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09033,5",,,,,,,,,,,,,,,,,"MET09503/23/12 02:56:02 METAR KRDM 231056Z 00000KT 10SM OVC095 M03/M04 A2986 RMK AO2 SLP125 T10281044",
"72692024230","2012-03-23T11:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0033,5","-0044,5","10129,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02743,5,99,9",,,"2,99,1,+02743,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0000,1","999,N,-0039,1",,,,,,,,,,,"10112,5,09033,5","5,9,001,9,+999,9",,,,,,,,,,,,,,,,"MET11303/23/12 03:56:02 METAR KRDM 231156Z 00000KT 10SM SCT090 M03/M04 A2986 RMK AO2 SLP129 T10331044 10000 21039 55001",
"72692024230","2012-03-23T12:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0044,5","-0056,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09037,5",,,,,,,,,,,,,,,,,"MET09703/23/12 04:56:02 METAR KRDM 231256Z 00000KT 10SM CLR M04/M06 A2987 RMK AO2 SLP135 T10441056 (TC)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-03-23T13:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","220,5,N,0021,5","01311,5,M,N","016093,5,N,5","-0033,5","-0044,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+01311,5,99,9",,,"4,99,1,+01311,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10119,5,09040,5",,,,,,,,,,,,,,,,,"MET10003/23/12 05:56:02 METAR KRDM 231356Z 22004KT 10SM OVC043 M03/M04 A2988 RMK AO2 SLP137 T10331044 (TC)",
"72692024230","2012-03-23T14:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","01372,5,M,N","016093,5,N,5","-0022,5","-0039,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01372,5,99,9","07,5,+03048,5,99,9",,"3,99,1,+01372,5,9","3,99,1,+03048,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,09049,5","3,9,014,9,+999,9",,,,,,,,,,,,,,,,"MET11303/23/12 06:56:02 METAR KRDM 231456Z 00000KT 10SM BKN045 BKN100 M02/M04 A2991 RMK AO2 SLP147 T10221039 53014 (TC)",
"72692024230","2012-03-23T15:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0000,5","-0028,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,09049,5",,,,,,,,,,,,,,,,,"MET09903/23/12 07:56:02 METAR KRDM 231556Z 00000KT 10SM SCT100 00/M03 A2991 RMK AO2 SLP147 T00001028 (TC)",
"72692024230","2012-03-23T16:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0022,5","-0039,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,09052,5",,,,,,,,,,,,,,,,,"MET09603/23/12 08:56:02 METAR KRDM 231656Z 00000KT 10SM CLR 02/M04 A2992 RMK AO2 SLP149 T00221039 (KV)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-03-23T17:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","110,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0039,5","-0039,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0039,1","999,N,-0050,1",,,,,,,,,,,"10132,5,09052,5","1,9,005,9,+999,9",,,,,,,,,,,,,,,,"MET11403/23/12 09:56:02 METAR KRDM 231756Z 11004KT 10SM CLR 04/M04 A2992 RMK AO2 SLP146 T00391039 10039 21050 51005 (TC)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-03-23T18:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,V,0021,5","01463,5,M,N","016093,5,N,5","+0056,5","-0039,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01219,5,99,9","07,5,+01463,5,99,9",,"2,99,1,+01219,5,9","3,99,1,+01463,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,09052,5",,,,,,,,,,,,,,,,,"MET10603/23/12 10:56:02 METAR KRDM 231856Z VRB04KT 10SM SCT040 BKN048 06/M04 A2992 RMK AO2 SLP145 T00561039 (KV)",
"72692024230","2012-03-23T19:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","240,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0067,5","-0056,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01829,5,99,9","04,5,+02134,5,99,9",,"2,99,1,+01829,5,9","2,99,1,+02134,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,09052,5",,,,,,,,,,,,,,,,,"MET10603/23/12 11:56:02 METAR KRDM 231956Z 24007KT 10SM SCT060 SCT070 07/M06 A2992 RMK AO2 SLP146 T00671056 (KV)",
"72692024230","2012-03-23T20:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0078,5","-0078,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01981,5,99,9",,,"2,99,1,+01981,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,09052,5","8,9,001,9,+999,9",,,,,,,,,,,,,,,,"MET10503/23/12 12:56:02 METAR KRDM 232056Z VRB04KT 10SM SCT065 08/M08 A2992 RMK AO2 SLP145 T00781078 58001 (KV)",
"72692024230","2012-03-23T21:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,V,0015,5","02134,5,M,N","016093,5,N,5","+0100,5","-0067,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,09049,5",,,,,,,,,,,,,,,,,"MET09903/23/12 13:56:02 METAR KRDM 232156Z VRB03KT 10SM BKN070 10/M07 A2991 RMK AO2 SLP138 T01001067 (KC)",
"72692024230","2012-03-23T22:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","110,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0089,5","-0072,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02134,5,99,9",,,"2,99,1,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,09046,5",,,,,,,,,,,,,,,,,"MET09903/23/12 14:56:02 METAR KRDM 232256Z 11007KT 10SM SCT070 09/M07 A2990 RMK AO2 SLP136 T00891072 (KC)",
"72692024230","2012-03-23T23:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","090,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0094,5","-0078,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01981,5,99,9",,,"2,99,1,+01981,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0100,1","999,N,+0039,1",,,,,,,,,,,"10125,5,09046,5","5,9,005,9,+999,9",,,,,,,,,,,,,,,,"MET11703/23/12 15:56:02 METAR KRDM 232356Z 09006KT 10SM SCT065 09/M08 A2990 RMK AO2 SLP137 T00941078 10100 20039 55005 (KV)",
"72692024230","2012-03-24T00:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","090,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0094,5","-0067,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9",,,"1,99,1,+02134,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,09043,5",,,,,,,,,,,,,,,,,"MET09403/23/12 16:56:01 METAR KRDM 240056Z 09004KT 10SM FEW070 09/M07 A2989 RMK AO2 SLP134 T00941067",
"72692024230","2012-03-24T01:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","060,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0083,5","-0061,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,09046,5",,,,,,,,,,,,,,,,,"MET09103/23/12 17:56:01 METAR KRDM 240156Z 06004KT 10SM CLR 08/M06 A2990 RMK AO2 SLP136 T00831061","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-03-24T02:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","240,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0056,5","-0056,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,09046,5","3,9,000,9,+999,9",,,,,,,,,,,,,,,,"MET09703/23/12 18:56:01 METAR KRDM 240256Z 24003KT 10SM CLR 06/M06 A2990 RMK AO2 SLP141 T00561056 53000","Q01+000032APCTENQ02    099SCCGD1P01    003SCCGA1"
"72692024230","2012-03-24T03:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","290,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0033,5","-0017,5","10148,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,09055,5",,,,,,,,,,,,,,,,,"MET09103/23/12 19:56:01 METAR KRDM 240356Z 29007KT 10SM CLR 03/M02 A2993 RMK AO2 SLP148 T00331017","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-03-24T04:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","280,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0028,5","-0022,5","10144,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,09052,5",,,,,,,,,,,,,,,,,"MET09103/23/12 20:56:01 METAR KRDM 240456Z 28007KT 10SM CLR 03/M02 A2992 RMK AO2 SLP144 T00281022","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-03-24T05:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","300,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0022,5","-0022,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+03353,5,99,9",,,"2,99,1,+03353,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0100,1","999,N,+0022,1",,,,,,,,,,,"10129,5,09049,5","0,9,003,9,+999,9",,,,,,,,,,,,,,,,"MET11203/23/12 21:56:01 METAR KRDM 240556Z 30008KT 10SM SCT110 02/M02 A2991 RMK AO2 SLP140 T00221022 10100 20022 50003",
"72692024230","2012-03-24T06:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","310,5,N,0036,5","03048,5,M,N","016093,5,N,5","+0017,5","-0022,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,09049,5",,,,,,,,,,,,,,,,,"MET09403/23/12 22:56:01 METAR KRDM 240656Z 31007KT 10SM OVC100 02/M02 A2991 RMK AO2 SLP138 T00171022",
"72692024230","2012-03-24T07:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","300,5,N,0036,5","03048,5,M,N","016093,5,N,5","+0017,5","-0022,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,09049,5",,,,,,,,,,,,,,,,,"MET10403/23/12 23:56:01 METAR KRDM 240756Z 30007KT 10SM OVC100 02/M02 A2991 RMK AO2 SLP136 T00171022 401001050",
"72692024230","2012-03-24T07:59:00","6","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","SOD  ","KRDM ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0100,5","240,N,-0049,5",,,,,,,,,"024,W,+0000,D,4","024,D,-0044,D,4",,,"09045,4,10139,4","09045,4,10125,4",,,,,,,,"1,24,01028,150,9999,5","2,24,00581,160,9999,5","3,24,00192,999,9999,5","024,X,092,D,4","024,N,029,D,4","024,M,063,D,4","SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5024 HR MIN TEMP (F): 23AVERAGE STATION PRESSURE:26.710 MINIMUM SEA LEVEL PRESSURE:29.90 TIME OF OCCURRENCE:0337 PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.3 24 HR AVG TEMP (F): 37DEPART FROM NORMAL: -4  HEATING DEGREE DAYS: 28 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):50  LATEST NIGHT MIN TEMP(1900-0800 LST):23 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72692024230","2012-03-24T08:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","290,5,N,0021,5","03048,5,M,N","016093,5,N,5","+0017,5","-0017,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+03048,5,99,9",,,"4,99,1,+03048,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,09052,5","3,9,001,9,+999,9",,,,,,,,,,,,,,,,"MET10003/24/12 00:56:02 METAR KRDM 240856Z 29004KT 10SM OVC100 02/M02 A2992 RMK AO2 SLP138 T00171017 53001",
"72692024230","2012-03-24T09:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","02896,5,M,N","016093,5,N,5","+0017,5","-0017,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+02896,5,99,9",,,"4,99,1,+02896,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,09052,5",,,,,,,,,,,,,,,,,"MET09403/24/12 01:56:02 METAR KRDM 240956Z 00000KT 10SM OVC095 02/M02 A2992 RMK AO2 SLP138 T00171017",
"72692024230","2012-03-24T10:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","050,5,N,0015,5","02896,5,M,N","016093,5,N,5","+0006,5","-0017,5","10133,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+02896,5,99,9",,,"4,99,1,+02896,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,09046,5",,,,,,,,,,,,,,,,,"MET09403/24/12 02:56:02 METAR KRDM 241056Z 05003KT 10SM OVC095 01/M02 A2990 RMK AO2 SLP133 T00061017",
"72692024230","2012-03-24T11:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","310,5,N,0021,5","03353,5,M,N","016093,5,N,5","+0006,5","-0017,5","10132,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+03048,5,99,9","08,5,+03353,5,99,9",,"2,99,1,+03048,5,9","4,99,1,+03353,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0022,1","999,N,+0006,1",,,,,,,,,,,"10125,5,09046,5","8,9,005,9,+999,9",,,,,,,,,,,,,,,,"MET11903/24/12 03:56:02 METAR KRDM 241156Z 31004KT 10SM SCT100 OVC110 01/M02 A2990 RMK AO2 SLP132 T00061017 10022 20006 58005",
"72692024230","2012-03-24T12:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","310,5,N,0041,5","02896,5,M,N","016093,5,N,5","+0006,5","-0017,5","10126,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+02896,5,99,9",,,"3,99,1,+02896,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10119,5,09040,5",,,,,,,,,,,,,,,,,"MET09903/24/12 04:56:02 METAR KRDM 241256Z 31008KT 10SM BKN095 01/M02 A2988 RMK AO2 SLP126 T00061017 (KV)",
"72692024230","2012-03-24T13:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","280,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0000,5","-0017,5","10127,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10119,5,09040,5",,,,,,,,,,,,,,,,,"MET09603/24/12 05:56:02 METAR KRDM 241356Z 28006KT 10SM CLR 00/M02 A2988 RMK AO2 SLP127 T00001017 (KV)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-03-24T14:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","290,5,N,0031,5","03353,5,M,N","016093,5,N,5","+0006,5","-0017,5","10131,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+03353,5,99,9",,,"3,99,1,+03353,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,09043,5","5,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET10503/24/12 06:56:02 METAR KRDM 241456Z 29006KT 10SM BKN110 01/M02 A2989 RMK AO2 SLP131 T00061017 55004 (KC)",
"72692024230","2012-03-24T15:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","320,5,N,0026,5","03658,5,M,N","016093,5,N,5","+0017,5","-0011,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+03658,5,99,9",,,"3,99,1,+03658,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,09046,5",,,,,,,,,,,,,,,,,"MET09903/24/12 07:56:02 METAR KRDM 241556Z 32005KT 10SM BKN120 02/M01 A2990 RMK AO2 SLP137 T00171011 (KC)",
"72692024230","2012-03-24T16:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","320,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0033,5","-0011,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00366,5,99,9",,,"2,99,1,+00366,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,09049,5",,,,,,,,,,,,,,,,,"MET09903/24/12 08:56:02 METAR KRDM 241656Z 32005KT 10SM SCT012 03/M01 A2991 RMK AO2 SLP139 T00331011 (KC)",
"72692024230","2012-03-24T17:03:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-16","KRDM ","V030","310,5,N,0031,5","00884,5,M,N","016093,5,N,5","+0030,5","-0010,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00366,5,99,9","07,5,+00884,5,99,9",,"2,99,1,+00366,5,9","3,99,1,+00884,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,09049,5",,,,,,,,,,,,,,,,,"MET08903/24/12 09:03:02 SPECI KRDM 241703Z 31006KT 10SM SCT012 BKN029 03/M01 A2991 RMK AO2 (KC)",
"72692024230","2012-03-24T17:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","340,5,N,0036,5","00884,5,M,N","016093,5,N,5","+0039,5","-0011,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00366,5,99,9","07,5,+00884,5,99,9",,"2,99,1,+00366,5,9","3,99,1,+00884,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0039,1","999,N,-0006,1",,,,,,,,,,,"10125,5,09046,5","0,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET12403/24/12 09:56:02 METAR KRDM 241756Z 34007KT 10SM SCT012 BKN029 04/M01 A2990 RMK AO2 SLP137 T00391011 10039 21006 50004 (KC)",
"72692024230","2012-03-24T18:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","330,5,N,0026,5","00518,5,M,N","016093,5,N,5","+0044,5","-0006,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00518,5,99,9",,,"3,99,1,+00518,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,09043,5",,,,,,,,,,,,,,,,,"MET09903/24/12 10:56:02 METAR KRDM 241856Z 33005KT 10SM BKN017 04/M01 A2989 RMK AO2 SLP134 T00441006 (KC)",
"72692024230","2012-03-24T19:23:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-16","KRDM ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0060,5","-0010,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00579,5,99,9",,,"2,99,1,+00579,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,09043,5",,,,,,,,,,,,,,,,,"MET08203/24/12 11:23:02 SPECI KRDM 241923Z VRB03KT 10SM SCT019 06/M01 A2989 RMK AO2 (KC)",
"72692024230","2012-03-24T19:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","310,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0067,5","+0000,5","10129,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00701,5,99,9",,,"2,99,1,+00701,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,09043,5",,,,,,,,,,,,,,,,,"MET09803/24/12 11:56:02 METAR KRDM 241956Z 31007KT 10SM SCT023 07/00 A2989 RMK AO2 SLP129 T00670000 (TC)",
