cell_id,scenario,topology,n_nodes,memory,gamma,cadence,cadence_over_tau_relax,pumping_quality,absolute_pumping_scale_known,recharge_quality,recharge_lag,confounding_rho,mcar_fraction,blocks_per_node,observed_node_fraction,snr_head,process_noise_sd,est_rate_L,est_rate_N,nire_L,nire_N,nire_S,nire_B0,shape_error_L,rmse_L,rmse_B0,rmse_ratio_L_vs_B0,edge_f1,false_edge_any_rate,false_edge_count_median,absolute_S_identifiable,physical_parameter_identifiable,placebo_false_effect_rate_L,classification
G3R2,S6a,null5,5,MED,HIGH,1,0.05,P-EXACT,True,R-EXACT,0,0.0,0.0,0,1.0,20.0,0.02,1.0,1.0,0.1899909173752546,0.1911736925957801,0.1934858818677773,1.0,0.0596046275226477,0.285409197932986,0.3695652655183764,0.7722836114824061,0.0,0.4833333333333333,0.0,False,False,,LOCAL_RESPONSE_CREDIBLE;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
G3R2b,S6b,path5,5,MED,HIGH,1,0.0730032551955919,P-EXACT,True,R-EXACT,0,0.0,0.0,0,1.0,20.0,0.02,1.0,1.0,0.1791207183125479,0.17954974381491,0.1813663023639343,1.0,0.0590849505242541,0.1984217955597268,0.3097345044599308,0.6406189581806696,0.0,0.2666666666666666,0.0,False,False,,LOCAL_RESPONSE_CREDIBLE;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
G3R3,S8,single,1,MED,MED,4,0.2,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,0.0,0.5383908301168661,,,1.0,0.0398286849699842,0.5704952936743306,0.7124552951343815,0.8007453907219894,,,,False,False,0.6,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
G3R4,S8,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8489893107408105,0.7985720240327678,0.8879845500680641,1.0,0.0278423404779269,0.5008299445749413,0.6382811996673343,0.7846540754074675,0.75,0.8333333333333334,1.0,False,False,0.6,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_cadence_x_memory_13_HIGH,S5,path5,5,HIGH,MED,13,0.162499999999991,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,0.8,0.8493780051949649,0.8111261161683518,1.2322430189888962,1.0,0.0322149158201566,1.6215718892074964,1.983228342697663,0.8176425549676103,0.5357142857142858,0.8125,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_cadence_x_memory_13_LOW,S5,path5,5,LOW,MED,13,3.2499999999999813,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,0.8166666666666667,0.9210353978733564,0.9257846988698252,0.943249283446514,1.0,0.0977035597743508,0.4803592471898827,0.5009756838312498,0.9588474305105962,0.0,0.5306122448979592,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_cadence_x_memory_13_MED,S5,path5,5,MED,MED,13,0.6500000000000014,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,0.8333333333333334,0.914099729651747,0.9039218046047724,1.199793082636689,1.0,0.0502128590620391,0.9240937882167188,1.0998486326808012,0.8402008792467263,0.6666666666666666,0.5,0.5,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_cadence_x_memory_1_HIGH,S5,path5,5,HIGH,MED,1,0.0124999999999993,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.7604750115430198,0.7716797587611501,0.7960449927215691,1.0,0.0963698269322987,0.6717181660255904,0.7107632568946328,0.9450659688858527,0.0,0.9833333333333332,3.5,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_cadence_x_memory_1_LOW,S5,path5,5,LOW,MED,1,0.2499999999999985,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.7608263831306947,0.4599833741704762,0.7110172362989882,1.0,0.0123234326251832,0.1888116943603168,0.256628986005144,0.7357379900824303,0.888888888888889,0.85,1.0,False,False,,FORECASTING_ONLY;SPATIAL_FORCING_DIAGNOSTIC_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_cadence_x_memory_1_MED,S5,path5,5,MED,MED,1,0.0500000000000001,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.844167342916488,0.7413211102798469,0.8852925492969963,1.0,0.1103196816044471,0.3984658607263861,0.4345131950234503,0.9170397246621734,0.75,0.8,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_cadence_x_memory_2_HIGH,S5,path5,5,HIGH,MED,2,0.0249999999999986,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.7650318298770704,0.6432480390228221,1.0511304591475046,1.0,0.0503735843709637,0.7105137332665952,0.7955253689388051,0.8931377439469823,0.4,0.9833333333333332,2.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_cadence_x_memory_2_LOW,S5,path5,5,LOW,MED,2,0.4999999999999971,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.7797088485048485,0.5060973989496104,0.6655560822047508,1.0,0.0182040238676967,0.2418977670973922,0.3147225031981887,0.7686065172945803,0.923076923076923,0.0,0.0,False,False,,FORECASTING_ONLY;SPATIAL_FORCING_DIAGNOSTIC_ONLY;NETWORK_CONDITIONALLY_TESTABLE;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_cadence_x_memory_2_MED,S5,path5,5,MED,MED,2,0.1000000000000002,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8235045480408048,0.7063241935057729,0.8961314393445841,1.0,0.053538289422634,0.4253101587851441,0.5076096610457074,0.8378685265937981,0.8,0.7333333333333333,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_cadence_x_memory_4_HIGH,S5,path5,5,HIGH,MED,4,0.0499999999999972,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.7699019105493068,0.70041835233294,0.922806837683831,1.0,0.0281256980859937,0.8362200553505519,1.0050669767201947,0.8320043088863232,0.6333333333333333,0.9,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_cadence_x_memory_4_LOW,S5,path5,5,LOW,MED,4,0.9999999999999942,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8101611555741808,0.73470920400711,0.6401875400067685,1.0,0.0588896882248128,0.3114784778486886,0.3808702465230497,0.8178073259651129,0.7272727272727273,0.0,0.0,False,False,,FORECASTING_ONLY;SPATIAL_FORCING_DIAGNOSTIC_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_cadence_x_memory_4_MED,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.849709637254372,0.7326996062141401,0.8886819556514698,1.0,0.0371121864928198,0.5169733385739854,0.6446839837297764,0.8019019420694624,0.7272727272727273,0.8,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_candsupport_x_coupling_misspecified_HIGH,S9,path5_hidden,5,MED,HIGH,4,0.2000000000000009,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8958152310173484,0.7742808858923481,0.8547065221346082,1.0,0.0337591164066968,0.5876609176306278,0.7023093124326211,0.8367551265910452,0.7272727272727272,0.9,2.0,False,False,,FORECASTING_ONLY;SPATIAL_FORCING_DIAGNOSTIC_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_candsupport_x_coupling_misspecified_LOW,S9,path5_hidden,5,MED,LOW,4,0.2000000000000023,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8388788092620808,0.78645613912253,0.9599897848492748,1.0,0.038281769273386,0.6422198865303834,0.7874207793559764,0.8155993636028359,0.6,0.8333333333333334,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_candsupport_x_coupling_misspecified_MED,S9,path5_hidden,5,MED,MED,4,0.2000000000000023,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.9047843577209064,0.8737391424593139,0.9842416890987992,1.0,0.0381983214716486,0.5621431170925306,0.6908972459552862,0.8136421448825859,0.6666666666666665,0.8,2.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_candsupport_x_coupling_nested_HIGH,S9,path5,5,MED,HIGH,4,0.199999999999998,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.9143245224027868,0.750481795245964,0.926040409036097,1.0,0.0222147680617581,0.5509180227653472,0.6801377040358793,0.8100095311526571,0.8782051282051282,0.0,0.0,False,False,,FORECASTING_ONLY;NETWORK_CONDITIONALLY_TESTABLE;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_candsupport_x_coupling_nested_LOW,S9,path5,5,MED,LOW,4,0.1999999999999995,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.7740166753977622,0.674132723842421,0.7723151309549999,1.0,0.0238574789831111,0.60959744687774,0.7669778279766553,0.7948045232101475,0.6333333333333333,0.8333333333333334,1.0,False,False,,FORECASTING_ONLY;SPATIAL_FORCING_DIAGNOSTIC_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_candsupport_x_coupling_nested_MED,S9,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.849709637254372,0.7326996062141401,0.8886819556514698,1.0,0.0371121864928198,0.5169733385739854,0.6446839837297764,0.8019019420694624,0.7272727272727273,0.8,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_coupling_x_snr_HIGH_10,S5,path5,5,MED,HIGH,4,0.199999999999998,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.9143245224027868,0.750481795245964,0.926040409036097,1.0,0.0222147680617581,0.5509180227653472,0.6801377040358793,0.8100095311526571,0.8782051282051282,0.0,0.0,False,False,,FORECASTING_ONLY;NETWORK_CONDITIONALLY_TESTABLE;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_coupling_x_snr_HIGH_2,S5,path5,5,MED,HIGH,4,0.199999999999998,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,2.0,0.05,1.0,1.0,0.957812873562802,0.910279330925898,1.07917491320588,1.0,0.3394891723552656,1.6230277627512777,1.6758632636765665,0.9684726659564239,0.923076923076923,0.0,0.0,False,False,,FORECASTING_ONLY;NETWORK_CONDITIONALLY_TESTABLE;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_coupling_x_snr_HIGH_20,S5,path5,5,MED,HIGH,4,0.199999999999998,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,20.0,0.05,1.0,1.0,0.9026496607465246,0.7331902250484559,0.8969073019782017,1.0,0.0294022814943729,0.4557989715319325,0.6030053044578065,0.7558788756290711,0.8333333333333333,0.0,0.0,False,False,,FORECASTING_ONLY;SPATIAL_FORCING_DIAGNOSTIC_ONLY;NETWORK_CONDITIONALLY_TESTABLE;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_coupling_x_snr_HIGH_5,S5,path5,5,MED,HIGH,4,0.199999999999998,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,5.0,0.05,1.0,1.0,0.9313030803322512,0.7840735349072137,1.0445250662465324,1.0,0.1154390392386613,0.8080578777273051,0.9016397903780148,0.8962092027776688,0.923076923076923,0.0,0.0,False,False,,FORECASTING_ONLY;NETWORK_CONDITIONALLY_TESTABLE;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_coupling_x_snr_LOW_10,S5,path5,5,MED,LOW,4,0.1999999999999995,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.7740166753977622,0.674132723842421,0.7723151309549999,1.0,0.0238574789831111,0.60959744687774,0.7669778279766553,0.7948045232101475,0.6333333333333333,0.8333333333333334,1.0,False,False,,FORECASTING_ONLY;SPATIAL_FORCING_DIAGNOSTIC_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_coupling_x_snr_LOW_2,S5,path5,5,MED,LOW,4,0.1999999999999995,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,2.0,0.05,1.0,1.0,0.8837957862879373,0.8451013287852636,0.9179307963801596,1.0,0.2831203661917486,1.9802262664306547,2.0541734583935845,0.9640014860182459,0.6666666666666665,0.9666666666666668,2.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_coupling_x_snr_LOW_20,S5,path5,5,MED,LOW,4,0.1999999999999995,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,20.0,0.05,1.0,1.0,0.7563936119098997,0.6710887400067286,0.752321921276071,1.0,0.026187137470802,0.4662277867748153,0.6455182087890574,0.7222535018019443,0.5714285714285715,0.75,1.0,False,False,,FORECASTING_ONLY;SPATIAL_FORCING_DIAGNOSTIC_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_coupling_x_snr_LOW_5,S5,path5,5,MED,LOW,4,0.1999999999999995,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,5.0,0.05,1.0,1.0,0.8159476539441637,0.7155155510105544,0.8531841504529571,1.0,0.0749714466727618,0.9475253770467124,1.07689046349729,0.8798716389126022,0.6666666666666665,0.9666666666666668,2.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_coupling_x_snr_MED_10,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.849709637254372,0.7326996062141401,0.8886819556514698,1.0,0.0371121864928198,0.5169733385739854,0.6446839837297764,0.8019019420694624,0.7272727272727273,0.8,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_coupling_x_snr_MED_2,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,2.0,0.05,1.0,1.0,0.9359861076000888,0.9407517057440502,1.166986107201267,1.0,0.3378363446577193,1.643756382704825,1.7153118439817798,0.9582842842670216,0.6666666666666665,0.95,2.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_coupling_x_snr_MED_20,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,20.0,0.05,1.0,1.0,0.8311926143699038,0.7467198275027528,0.8185387565846347,1.0,0.0236513871417058,0.4039481185345449,0.5553945725460364,0.7273173676918886,0.7386363636363636,0.7,1.0,False,False,,FORECASTING_ONLY;SPATIAL_FORCING_DIAGNOSTIC_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_coupling_x_snr_MED_5,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,5.0,0.05,1.0,1.0,0.8851601711232542,0.7710073711138783,0.9906617746994146,1.0,0.1280212378983676,0.7979642011299799,0.8903793461235843,0.896206998291291,0.75,0.8833333333333333,2.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p0_0p4,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.0,0,0.4,10.0,0.05,1.0,1.0,0.9051056686685452,0.9067886254932676,1.0,1.0,0.0268265261337857,0.5110562732621242,0.6107174518840448,0.8368129512027717,0.0,0.3833333333333333,0.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p0_0p6,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.0,0,0.6,10.0,0.05,1.0,1.0,0.8594213596745445,0.8492485808039414,1.0,1.0,0.0328631636325131,0.5107846889349472,0.6440870278127607,0.7930367588204786,0.3333333333333333,0.65,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p0_0p8,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.0,0,0.8,10.0,0.05,1.0,1.0,0.8482788821375375,0.7545716040707339,0.9539243080393992,1.0,0.0246553027309946,0.5124688213699946,0.6432724581501144,0.7966590437335413,0.5714285714285715,0.7,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p0_1p0,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.0,0,1.0,10.0,0.05,1.0,1.0,0.8419891955429032,0.7305986657825336,0.9204968855112564,1.0,0.0345156517502671,0.5101100192030867,0.6440168760297211,0.792075546758724,0.8,0.85,1.5,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p1_0p4,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,0.4,10.0,0.05,1.0,1.0,0.8940682149537216,0.9167726197439398,1.0,1.0,0.0209602287586558,0.5116320940669392,0.643642546337597,0.7949009849926593,0.0,0.35,0.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p1_0p6,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,0.6,10.0,0.05,1.0,1.0,0.8617623488739552,0.8749323491423678,1.0,1.0,0.0283829652769318,0.5257532972647627,0.6430164702610512,0.8176358174018744,0.3333333333333333,0.65,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p1_0p8,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,0.8,10.0,0.05,1.0,1.0,0.8305299754681947,0.787448082188448,0.9693225459242294,1.0,0.0230811651132056,0.5143548105728433,0.6468564340961771,0.7951606932557264,0.5714285714285715,0.65,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p1_1p0,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.849709637254372,0.7326996062141401,0.8886819556514698,1.0,0.0371121864928198,0.5169733385739854,0.6446839837297764,0.8019019420694624,0.7272727272727273,0.8,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p3_0p4,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.3,0,0.4,10.0,0.05,1.0,1.0,0.9587899751322132,0.994393348731914,1.0,1.0,0.0475154623563421,0.5324822365841713,0.690282814329684,0.7713972092746524,0.0,0.3333333333333333,0.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p3_0p6,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.3,0,0.6,10.0,0.05,1.0,1.0,0.8737060771284677,0.8971080934636746,1.0,1.0,0.0350518885112345,0.5530081794176332,0.6579170165705951,0.8405439675359042,0.3333333333333333,0.4666666666666667,0.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p3_0p8,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.3,0,0.8,10.0,0.05,1.0,0.85,0.8474400378309987,0.8565210334703585,1.045942158864021,1.0,0.0510587034091801,0.5462268429649397,0.6802965349616101,0.8029246290307269,0.4,0.5294117647058824,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p3_1p0,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.3,0,1.0,10.0,0.05,1.0,0.3833333333333333,0.8431261990582504,0.8305197938153861,0.9831937941029888,1.0,0.0325119117719628,0.5417711273827563,0.6632545184828501,0.8168374466894266,0.5714285714285715,0.6086956521739131,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p5_0p4,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.5,0,0.4,10.0,0.05,0.9833333333333332,0.2833333333333333,1.0,1.0,1.0,1.0,0.0858046056113249,0.6327385470428792,0.7568730288566133,0.8359903483398523,0.0,0.2941176470588235,0.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p5_0p6,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.5,0,0.6,10.0,0.05,0.9833333333333332,0.0,0.8885663331561234,,1.0,1.0,0.0799999153794456,0.6937394330420416,0.7738816573323,0.8964412406846259,,,,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p5_0p8,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.5,0,0.8,10.0,0.05,0.9166666666666666,0.0,0.8514527365629414,,1.220774575188798,1.0,0.0796466235321468,0.6239621268495035,0.8002001243388088,0.7797575979697233,,,,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_missing_x_obsnodes_0p5_1p0,S5,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.5,0,1.0,10.0,0.05,0.9333333333333332,0.0,0.84383550335167,,1.0760331765027122,1.0,0.0485616681305313,0.6175244840275194,0.7395025102426525,0.835053938931041,,,,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_REXACT_0p0,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-EXACT,0,0.0,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8633035797927899,0.7771780580746024,0.9061974820179142,1.0,0.0590737090415997,0.5032077994456274,0.6796530724438712,0.7403892071527193,0.8,0.8333333333333334,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_REXACT_0p3,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-EXACT,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8565226087426112,0.7671822245212662,0.8925187299895225,1.0,0.0397938495619271,0.4585060742812767,0.6446839837297764,0.7112105866639035,0.75,0.8166666666666667,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_REXACT_0p6,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-EXACT,0,0.6,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8501926620199282,0.75113447630952,0.8561220919927258,1.0,0.0282077949305088,0.408804690155122,0.6042394763287363,0.676560711721377,0.75,0.85,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_REXACT_0p9,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-EXACT,0,0.9,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8433150333816248,0.6991949218309328,0.821630786591562,1.0,0.0173243322114067,0.352367448090911,0.5631866810609172,0.6256672253454749,0.775,0.8833333333333333,1.0,False,False,,FORECASTING_ONLY;SPATIAL_FORCING_DIAGNOSTIC_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
