cell_id,n_replicates,scenario,topology,memory,gamma,cadence,cadence_over_tau_relax,tau_relax_realized,rho_A,min_diagonal_A,pumping_quality,recharge_quality,recharge_sigma,recharge_lag,confounding_rho,mcar_fraction,blocks_per_node,observed_node_fraction,snr_head,process_noise_sd,n_nodes,variant,null_mode,absolute_pumping_scale_known,absolute_S_identifiable,physical_parameter_identifiable,direct_parameter_recovery_is_primary,n_transitions,n_true_strong_edges,has_placebo,estimability_rate_L,estimability_rate_N,nire_persistent_step_h4_L,nire_persistent_step_h13_L,nire_persistent_step_h26_L,nire_persistent_step_h52_L,nire_pulse_h26_L,nire_new_node_pumping_h26_L,nire_multi_node_withdrawal_h26_L,relative_shape_error_persistent_step_L,cumulative_drawdown_error_persistent_step_L,A_diag_relative_error_L,A_vs_Ak_max_abs_error_L,B_Q_relative_error_median,B_Q_pseudo_true_relative_error_median,B_Q_pseudo_true_diag_mean,beta_q_hat_mean_L,storage_relative_error_median,rmse_test_L,rmse_improvement_vs_B0_L,condition_number_L,max_vif_L,smallest_singular_value_L,rank_deficiency_L,pumping_excitation_fraction_L,sign_correct_fraction_L,realized_snr_head,realized_snr_head_detrended,realized_head_sd,realized_observation_noise_sd,realized_local_persistence_mean_A_ii,n_rows_L,n_cols_L,median_admissible_train_rows_L,seasonal_variance_share,vulnerability_spearman_L,vulnerability_topk_overlap_L,placebo_coef_abs_L,placebo_step_response_L,placebo_relative_to_true_L,true_real_pumping_step_response,d_phys_median,nire_persistent_step_h26_N,nire_persistent_step_h52_N,rmse_test_N,strong_edge_undirected_f1,edge_f1,edge_precision,edge_recall,edge_false_positive,edge_false_negative,false_edge_count,false_edge_any,A_diag_relative_error_N,A_vs_Ak_max_abs_error_N,condition_number_N,max_vif_N,smallest_singular_value_N,rank_deficiency_N,masked_node_nmpe_N,observed_node_nmpe_N,selected_lambda,strong_coupling_weight_error,pumping_excitation_fraction_N,placebo_false_effect_N,n_rows_N,n_cols_N,nire_persistent_step_h26_B0,nire_persistent_step_h26_S,rmse_test_B0,rmse_test_S,placebo_false_effect_L,clip_fraction,false_edge_any_rate,placebo_false_effect_rate_L,horizon_growth
CURVE_curve_pumping_quality_PSCALEBIAS,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-SCALEBIAS,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,False,False,False,False,129,4.0,False,1.0,1.0,0.7294219925469869,0.7283127069062311,0.7373218658140444,0.7511670439937623,0.7486588570806478,0.7957085186312022,0.6196986751004765,0.0312252377166543,0.338514239718366,0.0555315180528548,0.1038074067106664,,0.2022212486775866,0.8131132968861441,-0.824020653942247,,0.4508790710004435,0.2859897329518762,10.213894819606017,19.06769460037256,1.4546564278320804,0.0,0.1047929342471119,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.7,1.0,,,,,,0.636501878196445,0.6469614444395053,0.4628307368396782,0.775,0.775,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,0.0831335835500652,0.1440054573266962,23.32906719255117,67.20568054345152,0.6890102889610632,0.0,0.157462224416666,0.1430012023957187,1.0,0.0468685406726359,0.0957874265868393,,54.1,8.8,1.0,0.8683762601131539,0.6446839837297764,0.4544412510552992,,0.0,0.7333333333333333,,1.029811346064363
CURVE_curve_pumping_quality_PSPATIALAGG,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-SPATIALAGG,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,False,False,False,False,129,4.0,False,1.0,1.0,0.7927638634854834,0.7908476025841558,0.7798176071757652,0.7898255976376537,0.8028552454757003,0.8341967743109928,0.686759282475422,0.0353988081940624,0.428183253532732,0.077646516455589,0.1134371863564249,,0.2821281742475,0.8131132968861441,-0.9025475822373956,,0.5481597594418453,0.1560763358810699,9.16874681700633,15.543490501003824,1.5552197017554967,0.0,0.3240645386951006,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.5499999999999999,0.5,,,,,,0.8031308341665884,0.7860035184499043,0.5784830092498768,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0933871291074302,0.1725803591937492,22.11962645129946,67.03198872482169,0.6912400607826418,0.0,0.2567966354741168,0.2112309872029975,1.0,0.0477684494696631,0.2953181132129984,,54.1,8.8,1.0,0.9827132259578402,0.6446839837297764,0.5510894455157054,,0.0,0.85,,0.9962936430592191
CURVE_curve_pumping_quality_PTEMPAGG,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-TEMPAGG,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8385975310217343,0.8227285592587145,0.8064975858532278,0.8112052844610673,0.8366787780717098,0.8410953190647127,0.7303001583871132,0.0503813857151863,0.5037276030676967,0.0911392281466946,0.1499972359599142,,0.4915181341955654,0.8131132968861441,-0.8793722183637819,,0.5620551363021657,0.1100022888610976,29.49654533995922,146.47331288354582,0.5373400133283086,0.0,0.0093613259973469,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.4999999999999999,0.5,,,,,,0.8501229678490656,0.8474195145672407,0.5904625266909751,0.75,0.75,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,0.1071268238588028,0.1962574863447152,41.79863028222626,199.2147423776795,0.4013349628164832,0.0,0.2412246917848552,0.1942439160112284,1.0,0.0500146869292653,0.0075663128495507,,54.1,8.8,1.0,2.655050200971984,0.6446839837297764,0.5877207253415457,,0.0,0.85,,0.9673356460669605
CURVE_curve_recharge_quality_REXACT,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-EXACT,0.0,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8445860842656573,0.8545051244461497,0.8565226087426112,0.8649854814812237,0.8567021688592802,0.8770300417913492,0.8072266647740025,0.0397938495619271,0.6644354403021653,0.089871076219847,0.1275105498140351,,0.5146017018195828,0.8131132968861441,-0.3956905301036103,,0.4585060742812767,0.2995427660703045,11.07308655131546,21.902151521088577,1.32628681318417,0.0,0.1953724765645577,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.7,1.0,,,,,,0.7671822245212662,0.7578394102566188,0.4573805100777185,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.118154048407927,0.1714065453849051,23.56713328970569,70.83184569082621,0.6807513911025871,0.0,0.1709168080618514,0.1519285324160397,0.65,0.0447489641288957,0.1770424435699079,,54.1,8.8,1.0,0.8925187299895225,0.6446839837297764,0.4629270682918002,,0.0,0.8166666666666667,,1.0241531296757074
CURVE_curve_recharge_quality_RLAG,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-LAG,0.0,4,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8287968094822893,0.8493820150201223,0.8595516430109602,0.8741168061204208,0.8595409475103635,0.8871254747119159,0.8172380851668226,0.0692772163853032,0.6870148456810887,0.1491527188965442,0.2191631760595103,,0.4932513287945026,0.8131132968861441,-0.4131784702966066,,0.5647648305328455,0.1157391186996469,12.765602172286815,26.78091108343942,1.1500949641319953,0.0,0.1978438658523121,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.7,1.0,,,,,,0.7716748301153151,0.8060337510940907,0.5995455093178179,0.75,0.75,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,0.1994901682915295,0.3165221992268597,24.360302611824864,73.20032302150875,0.6639959939973124,0.0,0.2229053383281176,0.217701491108808,1.0,0.0505632033039365,0.1779675914921673,,54.1,8.8,1.0,0.8873945340641998,0.6446839837297764,0.5739359248783932,,0.0,0.7833333333333333,,1.0546816736256994
CURVE_curve_recharge_quality_RNOISE,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8309616271157791,0.8427933649736277,0.849709637254372,0.8559510087056478,0.849484268791399,0.8660535606788747,0.7928759787873706,0.0371121864928198,0.6423191879513284,0.0713799256663922,0.1155061381096033,,0.5144465820097592,0.8131132968861441,-0.3943079887260916,,0.5169733385739854,0.2091038293595702,9.53508558834168,16.55660038513573,1.5334658122315743,0.0,0.1965708602521693,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.7,1.0,,,,,,0.7326996062141401,0.7518192262602057,0.5179865236116052,0.7272727272727273,0.7272727272727273,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,0.0866488383186821,0.166880439989374,23.09788710868863,65.90007940557257,0.6918503283548795,0.0,0.2144266698649025,0.168483655072418,1.0,0.0479603409669699,0.1784735902661874,,54.1,8.8,1.0,0.8886819556514698,0.6446839837297764,0.524289693789086,,0.0,0.8,,1.0300728466567166
CURVE_curve_recharge_quality_RNOISELAG,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISELAG,0.2,4,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8208632591744522,0.8338524502063468,0.8446289692989981,0.8562724134416033,0.8453654811948955,0.8805620522789981,0.8050162259497229,0.0458322950524403,0.6421915623651326,0.0951754680751133,0.1558356674418162,,0.4981309391306114,0.8131132968861441,-0.4012200377502172,,0.5781389077015908,0.084839356254763,10.161736154773266,17.431815084246395,1.4467468010399245,0.0,0.1970745736214766,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.6,1.0,,,,,,0.8046434534707525,0.79772490656912,0.6007057638486374,0.7272727272727273,0.7272727272727273,0.6666666666666666,0.75,1.5,1.0,1.5,1.0,0.1330766117453297,0.2214007133913668,23.37044433803144,67.8592728302085,0.693780398350296,0.0,0.2364867406659339,0.2148581055734891,1.0,0.0512309560333163,0.1788735170676511,,54.1,8.8,1.0,0.8781311874093636,0.6446839837297764,0.5858168868368878,,0.0,0.7833333333333333,,1.043136483295357
CURVE_curve_recharge_quality_RSCALE,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-SCALE,0.0,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8445860842656574,0.85450512444615,0.8565226087426117,0.8649854814812237,0.8567021688592804,0.8770300417913492,0.8072266647740027,0.0397938495619269,0.6644354403021642,0.0898710762198478,0.127510549814035,,0.5146017018195834,0.8131132968861441,-0.3956905301036096,,0.4585060742812766,0.2995427660703037,11.07308655131546,21.90215152108856,1.32628681318417,0.0,0.1953724765645577,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.7,1.0,,,,,,0.7671822245212672,0.7578394102566204,0.4573805100777194,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.118154048407927,0.1714065453849044,23.567133289705684,70.83184569082621,0.6807513911025871,0.0,0.1709168080618508,0.1519285324160393,0.65,0.0447489641288957,0.1770424435699079,,54.1,8.8,1.0,0.8925187299895243,0.6446839837297764,0.4629270682918001,,0.0,0.8166666666666667,,1.0241531296757074
CURVE_curve_snr_10,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8309616271157791,0.8427933649736277,0.849709637254372,0.8559510087056478,0.849484268791399,0.8660535606788747,0.7928759787873706,0.0371121864928198,0.6423191879513284,0.0713799256663922,0.1155061381096033,,0.5144465820097592,0.8131132968861441,-0.3943079887260916,,0.5169733385739854,0.2091038293595702,9.53508558834168,16.55660038513573,1.5334658122315743,0.0,0.1965708602521693,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.7,1.0,,,,,,0.7326996062141401,0.7518192262602057,0.5179865236116052,0.7272727272727273,0.7272727272727273,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,0.0866488383186821,0.166880439989374,23.09788710868863,65.90007940557257,0.6918503283548795,0.0,0.2144266698649025,0.168483655072418,1.0,0.0479603409669699,0.1784735902661874,,54.1,8.8,1.0,0.8886819556514698,0.6446839837297764,0.524289693789086,,0.0,0.8,,1.0300728466567166
CURVE_curve_snr_2,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,2.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8255700816832661,0.9109891655111666,0.9359861076000888,0.9540574317654212,0.9368276010071056,0.9248203931535648,0.9057301175891472,0.3378363446577193,0.8802961007476894,0.7584484371735192,0.651135317720462,,0.478763598877705,0.8131132968861441,-0.3986367794075373,,1.643756382704825,0.0376520363766114,7.984728954879944,12.259594958181925,1.801628585598604,0.0,0.1976142810854443,1.0,2.049876519029372,0.6462062480605412,2.770114696329188,1.3555034346885393,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.3,0.5,,,,,,0.9407517057440502,0.955806048916511,1.727554062114374,0.6666666666666665,0.6666666666666665,0.6,0.75,2.0,1.0,2.0,1.0,0.7807199486847272,0.693064161845177,12.859827433237584,21.489853908031595,1.2176092101711349,0.0,0.3708690473692292,0.3882970479432823,1.0,0.0566023389619102,0.1803065395093351,,54.1,8.8,1.0,1.166986107201267,1.7153118439817798,1.6697957043505234,,0.0,0.95,,1.1556346976869372
CURVE_curve_snr_20,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,20.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8283356387320377,0.8271449098094807,0.8311926143699038,0.8312685704421695,0.8319456450620666,0.8550113957898501,0.7757097581891996,0.0236513871417058,0.5741507709263561,0.0815582613309199,0.1157021344555901,,0.5119314073641618,0.8131132968861441,-0.3960901018507328,,0.4039481185345449,0.2702971093068492,9.77372639141802,17.392254634954462,1.5038182845942436,0.0,0.1971021916061272,1.0,20.498765190293724,6.462062480605412,2.770114696329188,0.1355503434688539,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.7,1.0,,,,,,0.7467198275027528,0.7175421944834137,0.41770724760769,0.7386363636363636,0.7386363636363636,0.7083333333333333,0.75,1.0,1.0,1.0,1.0,0.0677897847580812,0.1339156991249973,24.67830069245691,74.63674727100917,0.6584996276184212,0.0,0.1901331959945718,0.1497453255579595,1.0,0.0491984334186641,0.1778572483891929,,54.1,8.8,1.0,0.8185387565846347,0.5553945725460364,0.418272152084065,,0.0,0.7,,1.0035407527733822
CURVE_curve_snr_5,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,5.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8341150195659202,0.8656529438295378,0.8851601711232542,0.90247665071161,0.8848798473374073,0.8948602058500783,0.840784974969701,0.1280212378983676,0.7579705900059982,0.2530383280560184,0.2990738631907279,,0.5098179227093629,0.8131132968861441,-0.4092794955963074,,0.7979642011299799,0.1194056924769044,8.889378014645342,14.729867274074062,1.6290375236888168,0.0,0.1966322612541245,1.0,5.124691297573431,1.615515620151353,2.770114696329188,0.5422013738754157,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.6499999999999999,1.0,,,,,,0.7710073711138783,0.8129064333299317,0.8053850597558253,0.75,0.75,0.6666666666666666,0.875,2.0,0.5,2.0,1.0,0.3001154160240946,0.3547631730168784,19.60730114331816,48.05591900065893,0.8269643362410706,0.0,0.2515223029519739,0.2189632927535746,1.0,0.0531850693968292,0.1780712379283907,,54.1,8.8,1.0,0.9906617746994146,0.8903793461235843,0.8097065866238096,,0.0,0.8833333333333333,,1.0819570797097813
G1R1,60,S1,single,MED,MED,4,0.2,20.0,0.951229424500714,0.951229424500714,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,1,,,True,False,False,False,129,,False,1.0,0.0,0.4910041927404615,0.5330289582548358,0.5648338842738063,0.5924073632139818,0.5663407719975322,,,0.0460803548311076,0.6000086960522182,0.075483063222095,0.0618003051964588,,0.490623845880589,0.8743625184263983,-0.4449174291397527,,0.6144297885350176,0.1602569535786597,9.28948895083212,17.181624210472982,1.5709671014569289,0.0,0.1956283055729847,1.0,10.301308477035658,3.5151370029217697,3.4403812588604774,0.3351720375842292,0.951229424500714,73.0,6.0,73.0,0.8826117972738741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7364144836779727,,,0.0,,,1.2065220052553007
G1R2,60,S1,single,MED,MED,1,0.05,20.0,0.951229424500714,0.951229424500714,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,1,,,True,False,False,True,519,,False,1.0,0.0,0.3093945697250974,0.4203012846272346,0.5303282436861227,0.6381998924812207,0.5559952493636526,,,0.1299343562297814,0.6340373378225532,0.0760862949033031,0.0723755225132606,0.2251612514910163,,,-0.7289039208060684,,0.5014829151185485,0.0636213124149304,8.497555529572605,13.555779286287269,3.431277252268921,0.0,0.3266538700629539,1.0,10.301308477035658,3.5151370029217697,3.4403812588604774,0.3351720375842292,0.951229424500714,298.0,6.0,298.0,0.8826117972738741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5330310993606305,,,0.0,,,2.062737859453295
G1R3,60,S1,single,MED,MED,4,0.2,20.0,0.951229424500714,0.951229424500714,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.3,0,1.0,10.0,0.05,1,,,True,False,False,False,129,,False,1.0,0.0,0.5077135025943791,0.5479818879574272,0.5717300402578194,0.6292314120578657,0.5777520957166595,,,0.0486201891932208,0.6362446955184013,0.0810078382100292,0.0663236083829165,,0.5078233669427351,0.8743625184263983,-0.4303116837153825,,0.6473148546666574,0.1391195723026444,9.797559526386204,18.75664373139753,1.1501042338202732,0.0,0.187737588997002,1.0,10.301308477035658,3.5151370029217697,3.4403812588604774,0.3351720375842292,0.951229424500714,43.0,6.0,43.0,0.8826117972738741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7365972438044337,,,0.0,,,1.2393434660345626
G1R4,60,S2,single,MED,MED,4,0.2,20.0,0.951229424500714,0.951229424500714,P-MULTNOISE,R-NOISE,0.2,0,0.6,0.1,0,1.0,10.0,0.05,1,,,True,False,False,False,129,,False,1.0,0.0,0.4972796418415183,0.5305163892232987,0.5463766077976233,0.5677007530812423,0.5476880155982987,,,0.0318136248538247,0.5661116026452073,0.0527325184092418,0.043173734508897,,0.4975385903529051,0.8743625184263983,-0.43943200737219,,0.5525489582402465,0.1870841276222982,9.191797292791248,14.538453835645615,1.6261042078678647,0.0,0.19330353146659,1.0,10.437920131221915,4.375736816601868,2.814093044624239,0.2702834126654015,0.951229424500714,73.0,6.0,73.0,0.8253849078461171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6770584414087044,,,0.0,,,1.1416126969906544
G1R5,60,S3,single,MED,MED,4,0.2,20.0,0.951229424500714,0.951229424500714,P-MULTNOISE,R-NOISE,0.4,0,0.3,0.1,0,1.0,10.0,0.05,1,,,True,False,False,False,129,,False,1.0,0.0,0.4782989843680951,0.5154980506521061,0.5410808535099827,0.5652949961809679,0.5427559916489271,,,0.0372631158549151,0.5683348885641236,0.0625516028368469,0.0512129208968465,,0.4785720716056406,0.8743625184263983,-0.4560231564661776,,0.6588561430020148,0.1030835833618783,8.376498974170632,14.812557276390198,1.7573439219410878,0.0,0.1969305144988363,1.0,10.301308477035658,3.5151370029217697,3.4403812588604774,0.3351720375842292,0.951229424500714,73.0,6.0,73.0,0.8826117972738741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7364144836779727,,,0.0,,,1.181886256622116
G1R6,60,S1,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8309616271157791,0.8427933649736277,0.849709637254372,0.8559510087056478,0.849484268791399,0.8660535606788747,0.7928759787873706,0.0371121864928198,0.6423191879513284,0.0713799256663922,0.1155061381096033,,0.5144465820097592,0.8131132968861441,-0.3943079887260916,,0.5169733385739854,0.2091038293595702,9.53508558834168,16.55660038513573,1.5334658122315743,0.0,0.1965708602521693,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.7,1.0,,,,,,0.7326996062141401,0.7518192262602057,0.5179865236116052,0.7272727272727273,0.7272727272727273,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,0.0866488383186821,0.166880439989374,23.09788710868863,65.90007940557257,0.6918503283548795,0.0,0.2144266698649025,0.168483655072418,1.0,0.0479603409669699,0.1784735902661874,,54.1,8.8,1.0,0.8886819556514698,0.6446839837297764,0.524289693789086,,0.0,0.8,,1.0300728466567166
G2R1,60,S4,path5,MED,HIGH,1,0.0499999999999995,20.000000000000192,0.9512294245007143,0.7858392307927404,P-EXACT,R-EXACT,0.0,0,0.0,0.0,0,1.0,20.0,0.02,5,,,True,True,True,True,519,4.0,False,1.0,1.0,0.7610491502004534,0.8125532075894413,0.8234171422087457,0.8412336791518389,0.8301830045634712,0.8211317074662714,0.7088354739687384,0.0374925840320318,0.4420298820458934,0.0174058804037146,0.0642482307621778,0.0399323140330103,,,-1.0853635586526045,0.0383986783971578,0.218691064853405,0.2974165302776154,10.186125214129577,19.10419170828664,3.1719357381475866,0.0,0.2591086472589312,1.0,20.30898660054771,5.993501783232658,3.0673815166848537,0.150538787319544,0.8508926816189432,363.0,6.0,363.0,0.911389111814756,0.8999999999999998,1.0,,,,,0.062400544118703,0.2292869607919644,0.3123947315729576,0.2006414546681177,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0480424384364944,0.0587246795721248,23.565922361626072,72.72066472494836,1.7536474296880908,0.0,0.0612455576287074,0.075726399198549,0.3,0.0110297129942594,0.2557372888531752,,363.0,8.8,1.0,0.8303873984443129,0.3117448137753212,0.2167645433231474,,0.0,0.3,,1.1053605130894182
G2R2,60,S4,star5,MED,HIGH,1,0.049999999999998,20.0000000000008,0.951229424500716,0.6732770849625129,P-EXACT,R-EXACT,0.0,0,0.0,0.0,0,1.0,20.0,0.02,5,,,True,True,True,True,519,4.0,False,1.0,1.0,0.8131317603623344,0.8208051015027873,0.8226450927861861,0.8440796254079552,0.8351555434237035,0.8218245644480143,0.695580442194927,0.0557934967924817,0.72526823334832,0.0169744792132141,0.0822133279563484,0.0444421167671185,,,-0.9367291426659556,0.044621274703481,0.1990314722395716,0.2905724462495341,10.064688601335408,19.31155370516093,3.23668512901269,0.0,0.2596230568883383,1.0,20.485409235045697,6.075413751265284,2.883071245671537,0.140250876855948,0.865759969052112,363.0,6.0,363.0,0.913630629444253,0.7999999999999999,0.5,,,,,0.1273876753954198,0.3029882142364223,0.3859401564993342,0.1879271520912909,0.888888888888889,0.888888888888889,0.8,1.0,1.0,0.0,1.0,1.0,0.0322957112803702,0.1039914457136496,27.46697212542405,93.5712375956888,1.636588781186535,0.0,0.0987670101877516,0.1104269298313458,0.3,0.0114660586029374,0.2537661858300705,,363.0,10.0,1.0,0.8075971885610338,0.2809815234731826,0.1983374835017365,,0.0,0.6,,1.0380600863897265
G2R3,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8309616271157791,0.8427933649736277,0.849709637254372,0.8559510087056478,0.849484268791399,0.8660535606788747,0.7928759787873706,0.0371121864928198,0.6423191879513284,0.0713799256663922,0.1155061381096033,,0.5144465820097592,0.8131132968861441,-0.3943079887260916,,0.5169733385739854,0.2091038293595702,9.53508558834168,16.55660038513573,1.5334658122315743,0.0,0.1965708602521693,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.7,1.0,,,,,,0.7326996062141401,0.7518192262602057,0.5179865236116052,0.7272727272727273,0.7272727272727273,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,0.0866488383186821,0.166880439989374,23.09788710868863,65.90007940557257,0.6918503283548795,0.0,0.2144266698649025,0.168483655072418,1.0,0.0479603409669699,0.1784735902661874,,54.1,8.8,1.0,0.8886819556514698,0.6446839837297764,0.524289693789086,,0.0,0.8,,1.0300728466567166
G2R4,60,S5,star5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.7404151125376601,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.9049136940502922,0.9020653325438416,0.902852782024928,0.9037173501589348,0.90284784985221,0.9128568339086136,0.8356743607573645,0.0485985482226226,0.7936779536256654,0.0790206221192464,0.1223316124777864,,0.5126500583340583,0.8667011624410443,-0.4248381448783396,,0.5616397230085644,0.1952888525984129,9.433241341349056,17.873825577518524,1.58653731769689,0.0,0.1950379445555711,1.0,10.324426082944068,3.398326398538578,2.972803724587494,0.2886710422000205,0.8948523660330562,72.6,6.0,73.0,0.8927444682199084,0.7,0.5,,,,,,0.8064570804335882,0.8156200939196792,0.588614549233603,0.5454545454545454,0.5454545454545454,0.5,0.75,3.0,1.0,3.0,1.0,0.0989334050301919,0.1757035426363427,26.587705578334837,83.94183031674675,0.6168729780514872,0.0,0.2405483251930638,0.258457486161923,1.0,0.0407054350337306,0.168794778744788,,47.8,10.0,1.0,0.971418874545951,0.6950474362262136,0.568892482749955,,0.0,1.0,,0.9986779469697241
