parent_module,path,baseline_commit,exists_worktree,baseline_blob_sha256,worktree_sha256,worktree_matches_baseline
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/GW1B_PREREGISTRATION.yaml,975821ae679713cc6b2bcd984f2d16d4328289a8,True,2856fc54b1bc744519dbfbdafe4f151a4d0bf8a34b96fd2fad8e9988acbe1e54,2856fc54b1bc744519dbfbdafe4f151a4d0bf8a34b96fd2fad8e9988acbe1e54,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/README.md,975821ae679713cc6b2bcd984f2d16d4328289a8,True,5cc119f1bc483fa7eae18730d427082d4430fac94f0895c70dbcf70bfa5079b1,5cc119f1bc483fa7eae18730d427082d4430fac94f0895c70dbcf70bfa5079b1,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/config/SPATIAL_FOLDS.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,e18ba3a637146e53a4dcfe84fea684ed2b84d40bf488bfcbfea4a5e866621eea,e18ba3a637146e53a4dcfe84fea684ed2b84d40bf488bfcbfea4a5e866621eea,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/config/analysis_protocol.yaml,975821ae679713cc6b2bcd984f2d16d4328289a8,True,9de4b4f99f47d816a6b78870caf9c9466f538f93c64a4a68b21cc16cb64438cd,9de4b4f99f47d816a6b78870caf9c9466f538f93c64a4a68b21cc16cb64438cd,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/config/holdouts.yaml,975821ae679713cc6b2bcd984f2d16d4328289a8,True,c9b8ec9648bdf02b1a7021e12b1907379a15980df8a66b1fc8bcb1300335c51d,c9b8ec9648bdf02b1a7021e12b1907379a15980df8a66b1fc8bcb1300335c51d,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/FINAL_GW1A_REPORT.md,975821ae679713cc6b2bcd984f2d16d4328289a8,True,667eacfe4237ab6c0de76576b7a74d7c3c44647051df6037e87d8979a33a1811,667eacfe4237ab6c0de76576b7a74d7c3c44647051df6037e87d8979a33a1811,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/FINAL_GW1A_STATUS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,bcc7864a991a00f4b6a7106d89e7db66dba11dbdf33835cffea5ca3ebb4d2f5b,bcc7864a991a00f4b6a7106d89e7db66dba11dbdf33835cffea5ca3ebb4d2f5b,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/cohorts/MONTHLY_COVERAGE.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,23219966d9c187acc3454d22c76f8857c05cf98c31fd6f06770ca14d210df5a6,23219966d9c187acc3454d22c76f8857c05cf98c31fd6f06770ca14d210df5a6,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/cohorts/PRIMARY_WINDOW.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,b197ed6e134aca6c26c6831d80841c435e64f7ebd749133f3cc6c5196c553f2a,b197ed6e134aca6c26c6831d80841c435e64f7ebd749133f3cc6c5196c553f2a,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/cohorts/REPRESENTATION_SUMMARY.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,e1ed15cec6b885e36560e2b755c430044a3374c0d9ed9ccd8e9e1f2b2b7d6609,e1ed15cec6b885e36560e2b755c430044a3374c0d9ed9ccd8e9e1f2b2b7d6609,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/figures/fig01_primary_observation_mask.pdf,975821ae679713cc6b2bcd984f2d16d4328289a8,True,24d6346f6649fba86f100ed568b0968195a659add81faba45efd97dfa69da6a0,24d6346f6649fba86f100ed568b0968195a659add81faba45efd97dfa69da6a0,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/figures/fig01_primary_observation_mask.png,975821ae679713cc6b2bcd984f2d16d4328289a8,True,27e9462772c4995551c466f386976dba8e8178395227695213d91d53391eb90d,27e9462772c4995551c466f386976dba8e8178395227695213d91d53391eb90d,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/figures/fig02_frozen_temporal_spatial_holdouts.pdf,975821ae679713cc6b2bcd984f2d16d4328289a8,True,2f8c1733db4ebc557df1587babb7e2a817d41a306523bb0f44ecefeeab92285e,2f8c1733db4ebc557df1587babb7e2a817d41a306523bb0f44ecefeeab92285e,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/figures/fig02_frozen_temporal_spatial_holdouts.png,975821ae679713cc6b2bcd984f2d16d4328289a8,True,26adce14855124fd46ab602811a9d59845a754f73cfcb8fa7173fa1ef7ce30e0,26adce14855124fd46ab602811a9d59845a754f73cfcb8fa7173fa1ef7ce30e0,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/figures/fig03_oos_baseline_comparison.pdf,975821ae679713cc6b2bcd984f2d16d4328289a8,True,0c63d8d087214aa0e1e2db09180054a748b155cde00a5d33f37819b913198406,0c63d8d087214aa0e1e2db09180054a748b155cde00a5d33f37819b913198406,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/figures/fig03_oos_baseline_comparison.png,975821ae679713cc6b2bcd984f2d16d4328289a8,True,dadd35845b9642c5dda9879e0dad89e193ef3137658b1c2e48ddf3445dc3b77e,dadd35845b9642c5dda9879e0dad89e193ef3137658b1c2e48ddf3445dc3b77e,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/figures/fig04_per_well_skill_distribution.pdf,975821ae679713cc6b2bcd984f2d16d4328289a8,True,b1740cba29267fcbcff871ae41ec1f68e4340a7c20fe46062d688e0a7294a54b,b1740cba29267fcbcff871ae41ec1f68e4340a7c20fe46062d688e0a7294a54b,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/figures/fig04_per_well_skill_distribution.png,975821ae679713cc6b2bcd984f2d16d4328289a8,True,3fff053113ae7b19dda7afb139a3895c85b6121aedd067f2f3598f2f56b8245e,3fff053113ae7b19dda7afb139a3895c85b6121aedd067f2f3598f2f56b8245e,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/figures/fig05_skill_by_observation_gap.pdf,975821ae679713cc6b2bcd984f2d16d4328289a8,True,a8337b562c5583468794f962af23e43d5a9e68a73a4031002da02f69c8ccefb9,a8337b562c5583468794f962af23e43d5a9e68a73a4031002da02f69c8ccefb9,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/figures/fig05_skill_by_observation_gap.png,975821ae679713cc6b2bcd984f2d16d4328289a8,True,3c9ae9ab2cbfaa21c947958b99d01128b815b9115c936d5b5877cfefa8cf181f,3c9ae9ab2cbfaa21c947958b99d01128b815b9115c936d5b5877cfefa8cf181f,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/protocol/B0_B3_MODEL_SPECIFICATIONS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,acbfe76683a53c08420eb4507626ef2bdada28b9557c3d68a79f30e9bec75a76,acbfe76683a53c08420eb4507626ef2bdada28b9557c3d68a79f30e9bec75a76,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/protocol/INDEPENDENT_AGENCY_HOLDOUT.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,cd65d9af85fb062cab7214e8586b2e5dc11b6f3ab83f95564b725b48d4d8c1c2,cd65d9af85fb062cab7214e8586b2e5dc11b6f3ab83f95564b725b48d4d8c1c2,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/protocol/PROTOCOL_FREEZE.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,7973892e04ba39f2510963787d7a4ed7a5e9f014a8d785f10ce484c8e0c99676,7973892e04ba39f2510963787d7a4ed7a5e9f014a8d785f10ce484c8e0c99676,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/protocol/RESERVED_EXTERNAL_VALIDATION.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,e5954311d1b5786739b74c344f4631dca9ae501e4ac719d5588b45fdb80eca21,e5954311d1b5786739b74c344f4631dca9ae501e4ac719d5588b45fdb80eca21,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/protocol/SPATIAL_FOLD_SUMMARY.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,c7d76dab194f6bb40b7ee99af2b28833f4aa2c80f580235ae524d351f708904b,c7d76dab194f6bb40b7ee99af2b28833f4aa2c80f580235ae524d351f708904b,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/protocol/TEMPORAL_MONTH_ASSIGNMENTS.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,ff72e0b696d10e0b3e4c16594d2be50d887e5572dbbd44b130f1852e0dbf8953,ff72e0b696d10e0b3e4c16594d2be50d887e5572dbbd44b130f1852e0dbf8953,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/protocol/TEMPORAL_SPLIT.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,8c727c919323b74930a34092e3c8776c3de743d628c80c423491ce9ceb95f5b0,8c727c919323b74930a34092e3c8776c3de743d628c80c423491ce9ceb95f5b0,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/protocol/VALIDATION_AND_TEST_NONUSE_AUDIT.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,460b4df63762b85b9d72491f9cde5a1fd3115866d009652d5264624fa129070e,460b4df63762b85b9d72491f9cde5a1fd3115866d009652d5264624fa129070e,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/provenance/DETERMINISTIC_REPLAY_STATUS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,3d50db346f4494db0b03be862dd00bb0f792d2af02ed5980792e4e0fac46d75d,3d50db346f4494db0b03be862dd00bb0f792d2af02ed5980792e4e0fac46d75d,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/provenance/GW1A_DEPENDENCY_MANIFEST.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,a4dd85fa8a99df85a16deb7c3c3f290b4638586011a1dccb0aa635d79f071e06,a4dd85fa8a99df85a16deb7c3c3f290b4638586011a1dccb0aa635d79f071e06,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/provenance/GW1A_DEPENDENCY_MANIFEST.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,597e8b8492bb04b6389458404a701c46f4614763da28645459fe382739c3ee64,597e8b8492bb04b6389458404a701c46f4614763da28645459fe382739c3ee64,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/provenance/GW1A_OUTPUT_HASHES.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,c86c5741c012657b70cdfc17fc9cbac9705d2a47798c0e0992d4936a18b10dc6,c86c5741c012657b70cdfc17fc9cbac9705d2a47798c0e0992d4936a18b10dc6,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/provenance/GW1A_OUTPUT_HASHES.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,4f1c12b40f934ba503672e454c289497d5e48c8cd11708e89df01b2d09fd0ca5,4f1c12b40f934ba503672e454c289497d5e48c8cd11708e89df01b2d09fd0ca5,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/provenance/REPOSITORY_PREFLIGHT.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,f87320aed6ec91b83b07822b7ee856b5b55312d4f38b534f995e5171f1145bbd,f87320aed6ec91b83b07822b7ee856b5b55312d4f38b534f995e5171f1145bbd,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/provenance/SOURCE_FEASIBILITY_PACKAGE_INTEGRITY.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,440506d063901fbcf6f8bba8aa4aa92185b91328e45c0dbba3dac08ce9824c3b,440506d063901fbcf6f8bba8aa4aa92185b91328e45c0dbba3dac08ce9824c3b,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/provenance/TEST_RESULTS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,cb5c8a69d24473c105ef24038849bb11c664c59f176f3bdce5fd724277208f8c,cb5c8a69d24473c105ef24038849bb11c664c59f176f3bdce5fd724277208f8c,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/tables/BOOTSTRAP_B3_VS_B2.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,e1476c8ad637ffd7da205443e2f64b707ef61f78d6d4205a1ffe7bb4c9a40c6d,e1476c8ad637ffd7da205443e2f64b707ef61f78d6d4205a1ffe7bb4c9a40c6d,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/tables/BOOTSTRAP_DIFFERENCES_VS_PERSISTENCE.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,e87505a0198fef3ab0d9dd433a03a1e54056c4969896c4be85cd1bc20d494115,e87505a0198fef3ab0d9dd433a03a1e54056c4969896c4be85cd1bc20d494115,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/tables/CADENCE_ROBUSTNESS_METRICS.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,5e9941c85ca3b97a8a78c0d6888de3ec9a082f880c8e2d96e2cfa3aaa6b4ed68,5e9941c85ca3b97a8a78c0d6888de3ec9a082f880c8e2d96e2cfa3aaa6b4ed68,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/tables/FITTED_MODEL_AUDIT.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,9717c7b6ce2e78eceebd2e18c7af4bd6ef165b240aee4869bf3cc28a38596c07,9717c7b6ce2e78eceebd2e18c7af4bd6ef165b240aee4869bf3cc28a38596c07,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/tables/OOS_MODEL_RANKING.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,16cc68e95f06e8b9348634b62469ddc259728807c58149eba96078858ec0d684,16cc68e95f06e8b9348634b62469ddc259728807c58149eba96078858ec0d684,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/tables/PRIMARY_METRICS.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,0215e3709a731be186704673cb51d99cbd80f39a27c4e274c0a0aca7830d9691,0215e3709a731be186704673cb51d99cbd80f39a27c4e274c0a0aca7830d9691,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/tables/PUBLIC_HYDROLOGY_INCREMENT_SUMMARY.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,314a2018f3f0430a9ef93cf9d24b774667294c0655a027d7addeb05c3c479366,314a2018f3f0430a9ef93cf9d24b774667294c0655a027d7addeb05c3c479366,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/tables/SENSITIVITY_METRICS.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,3c1ff28ddc9014a7f5dd1d8649e063af4335aca71459794c5c09e665f53b5f89,3c1ff28ddc9014a7f5dd1d8649e063af4335aca71459794c5c09e665f53b5f89,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/tables/SPATIAL_FOLD_METRICS.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,9c9e4fc12fbe59a35aabdbcdfcd723a771ab2a4a7f6c31cc90729f1a70b38e0d,9c9e4fc12fbe59a35aabdbcdfcd723a771ab2a4a7f6c31cc90729f1a70b38e0d,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/outputs/tables/WELL_LEVEL_METRICS.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,8c00b6eb78190b9a143ec2f0a3f679fa6895d4a21affe7e9d8163357ec0dc082,8c00b6eb78190b9a143ec2f0a3f679fa6895d4a21affe7e9d8163357ec0dc082,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/scripts/check_determinism.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,4d78073e60e4fdb65a652f459c303e1545074f4ef71a606a54530d21a9ba9fd2,4d78073e60e4fdb65a652f459c303e1545074f4ef71a606a54530d21a9ba9fd2,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/scripts/freeze_protocol.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,6e0fbacf7773c7528b12a7693fdca995b7eb9cf7cb0bd17c256c5a4b8a40a680,6e0fbacf7773c7528b12a7693fdca995b7eb9cf7cb0bd17c256c5a4b8a40a680,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/scripts/run_benchmarks.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,9e7501db1772593d5f1560a3e3e44a07a004c76c4f8b03b3171256cde1a765e1,9e7501db1772593d5f1560a3e3e44a07a004c76c4f8b03b3171256cde1a765e1,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/src/__init__.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,6f2aa952bd5f24ede9ba1c1109ea6d3a6458fb6d780d1ae94fc6ca301b80c860,6f2aa952bd5f24ede9ba1c1109ea6d3a6458fb6d780d1ae94fc6ca301b80c860,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/src/gw1a.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,4835bb53d162214ff95201055eefaf1b480606b48c4a058c694c19ed024fecce,4835bb53d162214ff95201055eefaf1b480606b48c4a058c694c19ed024fecce,True
other_sources/ocwd_groundwater_gw1_preflight,other_sources/ocwd_groundwater_gw1_preflight/tests/test_guards.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,9b0eb99e59479a33ec80099b40cde23117a156843d4bf27a1e9d2bf9efee9d06,9b0eb99e59479a33ec80099b40cde23117a156843d4bf27a1e9d2bf9efee9d06,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/README.md,975821ae679713cc6b2bcd984f2d16d4328289a8,True,5850cf845247ecc171b24f8400775be813a23b912cf0b6e68af34825100a09a7,5850cf845247ecc171b24f8400775be813a23b912cf0b6e68af34825100a09a7,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/config/analysis_protocol.yaml,975821ae679713cc6b2bcd984f2d16d4328289a8,True,f532fa926fa1290784844d1ac4120c432c1dda90e15b83042df20fbb4c850156,f532fa926fa1290784844d1ac4120c432c1dda90e15b83042df20fbb4c850156,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/FINAL_GW1C_REPORT.md,975821ae679713cc6b2bcd984f2d16d4328289a8,True,8f6f01803754e013e596ae7c32930233d842748707688beec2d482307a0cb836,8f6f01803754e013e596ae7c32930233d842748707688beec2d482307a0cb836,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/FINAL_GW1C_STATUS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,e57f1dd47dd973797eacd780017bb77437fb719187b83e35386455d427d86563,e57f1dd47dd973797eacd780017bb77437fb719187b83e35386455d427d86563,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/figures/fig01_gw1c_oos_skill.pdf,975821ae679713cc6b2bcd984f2d16d4328289a8,True,a677c5c36326d57bbd3d1b7c0a0d62538e06b22dbca69f7641c80d9cd757214a,a677c5c36326d57bbd3d1b7c0a0d62538e06b22dbca69f7641c80d9cd757214a,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/figures/fig01_gw1c_oos_skill.png,975821ae679713cc6b2bcd984f2d16d4328289a8,True,d6b97b85203f30f198bac96a372491542c88481a37e356c1469a5563e4410b3b,d6b97b85203f30f198bac96a372491542c88481a37e356c1469a5563e4410b3b,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/figures/fig02_per_well_climate_incremental_skill.pdf,975821ae679713cc6b2bcd984f2d16d4328289a8,True,b8b44720133007798f4781e8892366092565994329ab5eda164356a10a304352,b8b44720133007798f4781e8892366092565994329ab5eda164356a10a304352,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/figures/fig02_per_well_climate_incremental_skill.png,975821ae679713cc6b2bcd984f2d16d4328289a8,True,11abe076a1c8cd60c614ca1c8e17bee7300fb1f5e444891990678817111369e0,11abe076a1c8cd60c614ca1c8e17bee7300fb1f5e444891990678817111369e0,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/metrics/GW1C_CADENCE_METRICS.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,81018990ce46474fd2d6924cc469905a70baac41aa04b8d663ce8a29a5490e57,81018990ce46474fd2d6924cc469905a70baac41aa04b8d663ce8a29a5490e57,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/metrics/GW1C_INCREMENTAL_COMPARISONS_BOOTSTRAP.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,c0536d72132c7963c4b30eca966e7cd8c75280ebcad34db9684d1f04228efd2d,c0536d72132c7963c4b30eca966e7cd8c75280ebcad34db9684d1f04228efd2d,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/metrics/GW1C_PRIMARY_METRICS.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,bf1b0495f9aeabfff53e543088d9420ae8e575855996ac9e071417d9bf3ee611,bf1b0495f9aeabfff53e543088d9420ae8e575855996ac9e071417d9bf3ee611,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/metrics/GW1C_SENSITIVITY_METRICS.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,532f2c908c06e2cf702e7e597d708ae29eba17baa994c25179b88410ed225f6c,532f2c908c06e2cf702e7e597d708ae29eba17baa994c25179b88410ed225f6c,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/metrics/GW1C_WELL_DISTRIBUTION_SUMMARY.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,b63118f025fada0279aefcccd4a8941c95cd1fe56bcde2d3c5515de371818961,b63118f025fada0279aefcccd4a8941c95cd1fe56bcde2d3c5515de371818961,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/metrics/GW1C_WELL_LEVEL_METRICS.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,e00405c9b8dc3663c708ab1aec915e82cbb52b10c072ec112797fd75f1f4457b,e00405c9b8dc3663c708ab1aec915e82cbb52b10c072ec112797fd75f1f4457b,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/protocol/CLIMATE_FEATURE_FREEZE.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,27833a87a847f4575113fff3ef2877a3b5975b1df830b4cc4c3218d689d4fc18,27833a87a847f4575113fff3ef2877a3b5975b1df830b4cc4c3218d689d4fc18,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/B1_REPRODUCTION.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,71c95483c622481bd3c96a8748cb8878da9d2373b3ed31dc3a55dad13e004418,71c95483c622481bd3c96a8748cb8878da9d2373b3ed31dc3a55dad13e004418,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/DETERMINISTIC_REPLAY_STATUS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,fa27bd9a6b4364c9346656647f4f0ae948eb323a1cb6bd6803431e4cb901a04e,fa27bd9a6b4364c9346656647f4f0ae948eb323a1cb6bd6803431e4cb901a04e,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/FROZEN_PARENT_INTEGRITY_END.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,80f01b548e5bc523ef1184c9453d234cc9374c5a729c6e96b167d39d47736850,80f01b548e5bc523ef1184c9453d234cc9374c5a729c6e96b167d39d47736850,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/FROZEN_PARENT_INTEGRITY_START.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,3680377f45c20747b57a2cd0fd45967f4b84d87c4966bc5bc3b386fc91e5779a,3680377f45c20747b57a2cd0fd45967f4b84d87c4966bc5bc3b386fc91e5779a,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/GRIDMET_RAW_DOWNLOAD_MANIFEST.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,640776d338c6dbcfe0ced3aabb33542964f9a89ffad4c49e9cb2168d6bd259e8,640776d338c6dbcfe0ced3aabb33542964f9a89ffad4c49e9cb2168d6bd259e8,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/GRIDMET_RAW_DOWNLOAD_MANIFEST.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,1bd3a783655a012891cf70e23e590a1c81f1a513481dbfbfcc73d63b3c71f95a,1bd3a783655a012891cf70e23e590a1c81f1a513481dbfbfcc73d63b3c71f95a,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/GRIDMET_SOURCE_AND_SUBSET.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,eb35a5ae9b007b00db60874f928bd15b9046f494720639fba4d3033cec071656,eb35a5ae9b007b00db60874f928bd15b9046f494720639fba4d3033cec071656,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/GW1C_DEPENDENCY_MANIFEST.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,2c10bb00362ff6f7f23416c37e51a1c5c9d29191918bc00957a3d47bb6df324a,2c10bb00362ff6f7f23416c37e51a1c5c9d29191918bc00957a3d47bb6df324a,True
